country,hhid,grappe,menage,vague,logem,mur,toit,sol,eauboi_ss,eauboi_sp,elec_ac,elec_ur,elec_ua,ordure,toilet,eva_toi,eva_eau,year,tv,fer,frigo,cuisin,ordin,decod,car,superf,grosrum,petitrum,porc,lapin,volail,sh_id_demo,sh_co_natu,sh_co_eco,sh_id_eco,sh_co_vio,sh_co_oth
NER,7805,78,5,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,22,30,0,0,0,Oui,Oui,Non,Non,Non,Non
NER,7806,78,6,2,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.660399973392487,1,4,0,0,0,Oui,Oui,Non,Non,Non,Non
NER,7807,78,7,2,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.398200035095215,,,,,,Non,Oui,Non,Non,Non,Non
NER,7808,78,8,2,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.554100066423416,,,,,,Oui,Oui,Non,Non,Non,Non
NER,7809,78,9,2,Proprietaire sans titre,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,5.479499816894531,0,10,0,0,0,Non,Oui,Non,Non,Non,Non
NER,7810,78,10,2,Proprietaire sans titre,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.625899970531464,16,36,0,0,0,Non,Oui,Non,Non,Non,Non
NER,7811,78,11,2,Proprietaire sans titre,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.8125,0,13,0,0,0,Non,Oui,Non,Non,Non,Non
NER,7812,78,12,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,2,28,0,0,0,Non,Non,Non,Non,Non,Non
NER,7901,79,1,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,37,23,0,0,0,Non,Non,Non,Non,Non,Non
NER,7902,79,2,1,Proprietaire sans titre,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.817399978637695,22,30,0,0,0,Non,Non,Non,Non,Non,Non
NER,7903,79,3,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.7200999855995178,0,63,0,0,0,Oui,Non,Non,Non,Non,Non
NER,7904,79,4,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,11,31,0,0,0,Non,Non,Non,Non,Non,Non
NER,7905,79,5,1,Proprietaire sans titre,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.642699956893921,38,76,0,0,0,Non,Non,Non,Non,Non,Non
NER,7906,79,6,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.0212999992072582,1,35,0,0,0,Non,Non,Non,Non,Non,Non
NER,7907,79,7,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.6998000144958496,17,42,0,0,0,Non,Non,Non,Non,Non,Non
NER,7908,79,8,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,33,35,0,0,0,Non,Non,Non,Non,Non,Non
NER,7909,79,9,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,36,20,0,0,0,Non,Oui,Non,Non,Non,Non
NER,7910,79,10,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.7874000072479248,17,22,0,0,0,Non,Non,Non,Non,Non,Non
NER,7911,79,11,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,46,56,0,0,0,Non,Non,Non,Non,Non,Non
NER,7912,79,12,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.9024999737739563,25,25,0,0,0,Non,Non,Non,Non,Non,Non
NER,8001,80,1,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.9366000294685364,10,16,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,8002,80,2,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,28,36,0,0,0,Non,Non,Non,Non,Non,Non
NER,8003,80,3,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,15,45,0,0,0,Non,Non,Non,Non,Non,Non
NER,8004,80,4,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,7,28,0,0,0,Non,Non,Non,Non,Non,Non
NER,8005,80,5,2,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.617399990558624,0,9,0,0,0,Oui,Oui,Non,Non,Non,Non
NER,8006,80,6,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.9839000105857849,0,18,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8007,80,7,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.712800025939941,1,10,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8008,80,8,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.853700041770935,0,16,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8009,80,9,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.854200005531311,0,18,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8010,80,10,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.6172999739646912,0,11,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8011,80,11,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.5472000241279602,0,14,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8012,80,12,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.6894000172615051,0,11,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8101,81,1,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,52,75,0,0,0,Non,Non,Oui,Non,Non,Non
NER,8102,81,2,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,14,20,0,0,0,Non,Non,Non,Non,Non,Non
NER,8103,81,3,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,10,22,0,0,0,Non,Non,Oui,Non,Non,Non
NER,8104,81,4,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,19,43,0,0,0,Non,Non,Oui,Non,Non,Non
NER,8105,81,5,2,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,3.542799949645996,15,40,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8106,81,6,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,7,15,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8107,81,7,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.9678999781608582,6,23,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8108,81,8,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.9850999712944031,37,52,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8109,81,9,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.065400004386902,21,10,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8110,81,10,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.124300003051758,10,13,0,0,0,Non,Non,Non,Non,Non,Non
NER,8111,81,11,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.57449996471405,5,7,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8112,81,12,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.7486000061035156,4,20,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8201,82,1,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,4,6,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,8202,82,2,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.200500011444092,5,25,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,8203,82,3,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,3,8,0,0,0,Oui,Oui,Oui,Non,Non,Non
NER,8204,82,4,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,6,6,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,8205,82,5,2,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.895099997520447,0,24,0,0,0,Non,Oui,Non,Oui,Non,Non
NER,8206,82,6,2,Proprietaire titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,7.428800106048584,15,12,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8207,82,7,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,6.850200176239014,10,25,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8208,82,8,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,7.512199878692627,20,30,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8209,82,9,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.9057000279426575,4,8,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8210,82,10,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.7426999807357788,0,4,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8211,82,11,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.5914000272750854,1,7,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8212,82,12,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.8471999764442444,1,4,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8401,84,1,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,13,20,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,8402,84,2,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.053600072860718,0,11,0,0,6,Non,Oui,Oui,Non,Non,Non
NER,8403,84,3,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,11,18,0,0,0,Non,Non,Oui,Non,Non,Non
NER,8404,84,4,2,Proprietaire sans titre,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.323999881744385,0,6,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,8405,84,5,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,8.432999968528748,0,11,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8406,84,6,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,5.502700090408325,0,8,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8407,84,7,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,6.822900056838989,0,13,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8408,84,8,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,13.39400029182434,0,38,0,0,0,Non,Oui,Non,Oui,Non,Non
NER,8409,84,9,2,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.913500010967255,0,6,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8410,84,10,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.5866000056266785,0,3,0,0,0,Non,Non,Non,Non,Non,Non
NER,8411,84,11,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.5411999821662903,,,,,,Non,Oui,Non,Non,Non,Non
NER,8412,84,12,2,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.371800005435944,0,5,0,0,0,Oui,Oui,Non,Non,Non,Non
NER,8501,85,1,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.665300011634827,,,,,,Non,Non,Oui,Non,Non,Non
NER,8502,85,2,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,3.222899913787842,1,4,0,0,0,Non,Non,Non,Non,Non,Non
NER,8503,85,3,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,1,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8504,85,4,1,Proprietaire sans titre,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,3.873899936676025,0,5,0,0,0,Non,Non,Non,Non,Non,Non
NER,8505,85,5,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.125200033187866,,,,,,Non,Non,Non,Non,Non,Non
NER,8506,85,6,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,3,0,0,0,Non,Non,Non,Non,Non,Non
NER,8507,85,7,1,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,2021,Non,Non,Oui,Non,Non,Non,Non,1.433899998664856,0,0,0,0,65,Non,Non,Non,Non,Non,Non
NER,8508,85,8,1,Proprietaire sans titre,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.643499970436096,,,,,,Non,Non,Non,Non,Non,Non
NER,8509,85,9,1,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,4.469799995422363,2,3,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8510,85,10,1,Autre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,7.925600051879883,,,,,,Non,Oui,Non,Non,Non,Non
NER,8511,85,11,1,Proprietaire sans titre,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.977499961853027,,,,,,Non,Non,Non,Non,Non,Non
NER,8512,85,12,1,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Oui,Non,,0,3,0,0,0,Non,Oui,Non,Non,Non,Non
NER,8601,86,1,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.7311999797821045,0,10,0,0,0,Non,Oui,Oui,Non,Non,Non
NER,8602,86,2,1,Proprietaire sans titre,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,3.1774001121521,,,,,,Non,Oui,Non,Non,Non,Non
NER,8603,86,3,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.642300009727478,0,4,0,0,0,Non,Non,Non,Non,Non,Non
NER,8604,86,4,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.914999961853027,1,15,0,0,0,Non,Non,Oui,Non,Non,Non
NER,8605,86,5,1,Proprietaire sans titre,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.010799944400787,,,,,,Non,Oui,Non,Non,Non,Non
NER,8606,86,6,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.8259000182151794,,,,,,Non,Non,Non,Non,Non,Non
NER,8607,86,7,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.63700008392334,0,4,0,0,0,Oui,Non,Oui,Non,Non,Non
NER,8608,86,8,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.99669998884201,,,,,,Non,Non,Non,Non,Non,Non
NER,8609,86,9,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.012899994850159,,,,,,Non,Non,Non,Non,Non,Non
NER,8610,86,10,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.133300065994263,2,17,0,0,0,Non,Non,Non,Non,Non,Non
NER,8611,86,11,1,Proprietaire sans titre,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,2.289399981498718,,,,,,Oui,Non,Non,Non,Non,Non
NER,8612,86,12,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.7124999761581421,,,,,,Oui,Non,Non,Non,Non,Non
NER,8701,87,1,1,Proprietaire sans titre,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.8213000297546387,,,,,,Non,Non,Oui,Non,Oui,Non
NER,8702,87,2,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.021499991416931,,,,,,Non,Non,Non,Non,Non,Non
NER,8703,87,3,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.025799989700317,,,,,,Non,Non,Non,Non,Oui,Non
NER,8704,87,4,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.433300018310547,,,,,,Non,Non,Oui,Non,Non,Non
NER,8705,87,5,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,2,0,0,2,Non,Non,Non,Non,Non,Non
NER,8706,87,6,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.052800059318542,,,,,,Non,Non,Non,Non,Non,Non
NER,8707,87,7,1,Proprietaire sans titre,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,.8133000135421753,,,,,,Non,Non,Oui,Non,Non,Non
NER,8708,87,8,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.023399949073792,,,,,,Non,Non,Non,Non,Non,Non
NER,8709,87,9,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.002400040626526,,,,,,Non,Non,Non,Non,Non,Non
NER,8710,87,10,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.251700043678284,,,,,,Non,Non,Oui,Non,Oui,Non
NER,8711,87,11,1,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,3.175699949264526,,,,,,Non,Non,Non,Non,Non,Non
NER,8712,87,12,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,3.049499988555908,,,,,,Oui,Non,Non,Non,Non,Non
NER,8801,88,1,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Oui,Oui,Non
NER,8802,88,2,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,7,2,0,0,0,Oui,Oui,Non,Non,Non,Non
NER,8803,88,3,1,Autre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Non,Non,Non
NER,8804,88,4,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.159999996423721,,,,,,Non,Oui,Non,Oui,Non,Non
NER,8805,88,5,1,Autre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.316500008106232,,,,,,Oui,Oui,Non,Oui,Non,Non
NER,8806,88,6,1,Locataire,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,8807,88,7,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Non,2021,Oui,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Oui,Oui,Non,Non
NER,8808,88,8,1,Proprietaire titre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,2021,Non,Non,Non,Non,Non,Non,Oui,.3771999999880791,,,,,,Oui,Oui,Oui,Non,Non,Non
NER,8809,88,9,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.409999966621399,,,,,,Oui,Non,Non,Non,Non,Non
NER,8810,88,10,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,1.422999978065491,0,8,0,0,0,Non,Non,Non,Oui,Oui,Non
NER,8811,88,11,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,,,,,,Non,Non,Non,Non,Non,Non
NER,8812,88,12,1,Autre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,0,11,0,0,0,Oui,Oui,Oui,Non,Non,Non
NER,8901,89,1,1,Proprietaire sans titre,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,2021,Non,Non,Non,Non,Non,Non,Non,,24,18,0,0,18,Non,Oui,Non,Oui,Non,Non
