country,hhid,year,grappe,menage,vague,logem,mur,toit,sol,eauboi_ss,eauboi_sp,elec_ac,elec_ur,elec_ua,ordure,toilet,eva_toi,eva_eau,tv,fer,frigo,cuisin,ordin,decod,car,superf,grosrum,petitrum,porc,lapin,volail,sh_id_demo,sh_co_natu,sh_co_eco,sh_id_eco,sh_co_vio,sh_co_oth,enquete
bfa,710176,2021,710,176,2,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,711033,2021,711,33,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,711036,2021,711,36,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Oui,Oui,Oui,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,711037,2021,711,37,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,711053,2021,711,53,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Non,Non,Oui,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,711055,2021,711,55,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,711057,2021,711,57,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,711124,2021,711,124,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,,0,0,0,0,0,Non,Non,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,711147,2021,711,147,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,2,0,0,0,Non,Oui,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,711157,2021,711,157,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Oui,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,711176,2021,711,176,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Oui,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,711220,2021,711,220,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Oui,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,711231,2021,711,231,2,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,712001,2021,712,1,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,712013,2021,712,13,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,712022,2021,712,22,2,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,712026,2021,712,26,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,712033,2021,712,33,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,7,Oui,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,712065,2021,712,65,2,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,712081,2021,712,81,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,712094,2021,712,94,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,712097,2021,712,97,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Oui,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,712170,2021,712,170,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Non,Oui,Non,Oui,Non,Non,Oui,Non,Oui,Non,0.3976953774690628,5,24,0,0,74,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,712185,2021,712,185,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,0.02729411981999874,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,712205,2021,712,205,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,0.0768296830356121,0,0,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713008,2021,713,8,2,Proprietaire sans titre,Oui,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713031,2021,713,31,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,0,3,0,0,96,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713036,2021,713,36,2,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713051,2021,713,51,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Non,Oui,Non,Non,grappes de l'enquête transversale
bfa,713069,2021,713,69,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713083,2021,713,83,2,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713089,2021,713,89,2,Locataire,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,713092,2021,713,92,2,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713102,2021,713,102,2,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713112,2021,713,112,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713113,2021,713,113,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,,2,13,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,713145,2021,713,145,2,Proprietaire sans titre,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714018,2021,714,18,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,3,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,714020,2021,714,20,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,0.2574000060558319,0,5,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714058,2021,714,58,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714090,2021,714,90,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.0175349712371826,1,4,0,0,35,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714106,2021,714,106,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,714114,2021,714,114,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,0.10771859437227249,0,0,0,0,0,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714163,2021,714,163,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.6319301128387451,0,16,0,0,0,Non,Non,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,714168,2021,714,168,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Oui,Non,Oui,Non,,0,0,0,0,150,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714196,2021,714,196,1,Locataire,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,,0,0,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,714229,2021,714,229,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,0.8619049191474915,1,15,0,0,30,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714231,2021,714,231,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,5.64957332611084,8,22,0,0,40,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,714249,2021,714,249,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,,0,2,0,0,15,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715008,2021,715,8,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.35430000722408295,9,13,0,0,10,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715012,2021,715,12,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,,0,0,7,0,10,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715013,2021,715,13,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2.70660001039505,3,20,10,0,17,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715036,2021,715,36,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.9527567625045776,3,9,10,0,16,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,715038,2021,715,38,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,1.2673999965190887,0,18,0,0,14,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715045,2021,715,45,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.719700038433075,7,20,0,0,22,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715051,2021,715,51,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.7041000425815582,4,14,0,0,10,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715053,2021,715,53,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.5548999905586243,0,0,0,0,0,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715058,2021,715,58,2,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.0461000204086304,0,0,0,0,0,Oui,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,715075,2021,715,75,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.117000013589859,0,0,0,0,0,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,715084,2021,715,84,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.7923000082373619,8,20,0,0,13,Oui,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,715103,2021,715,103,2,Autre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.46869999170303345,0,10,0,0,7,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716007,2021,716,7,2,Proprietaire sans titre,Non,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.8115000128746033,0,21,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716009,2021,716,9,2,Proprietaire sans titre,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.0920000076293945,0,25,0,0,7,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716022,2021,716,22,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.8668000102043152,15,12,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716031,2021,716,31,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.3335083723068237,0,43,0,0,25,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716032,2021,716,32,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.5620999932289124,0,16,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716059,2021,716,59,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2.35479998588562,4,23,0,0,22,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716064,2021,716,64,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.3142000436782837,4,8,0,0,10,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716066,2021,716,66,2,Autre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.8594000935554504,14,3,0,0,10,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716072,2021,716,72,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,3.3831134140491486,0,30,0,0,8,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716076,2021,716,76,2,Proprietaire sans titre,Oui,Non,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.9049999713897705,0,5,0,0,5,Non,Non,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716095,2021,716,95,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2.877514824271202,0,45,0,0,15,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,716112,2021,716,112,2,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.9728999584913254,7,22,0,0,18,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,717006,2021,717,6,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.169600009918213,2,25,0,0,35,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,717100,2021,717,100,1,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.7000000048428774,1,25,0,0,0,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,717115,2021,717,115,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Non,Non,Non,Non,Non,Non,1.4600000083446503,3,5,0,0,20,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,717152,2021,717,152,1,Proprietaire titre,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,1.4630000293254852,1,3,2,0,15,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,717218,2021,717,218,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,0.7313686385750771,0,0,0,0,0,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,717264,2021,717,264,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.19089999794960022,0,0,0,0,0,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,717333,2021,717,333,1,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,4.107200026512146,7,20,0,0,30,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,717351,2021,717,351,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,2.2344999611377716,3,14,5,0,36,Oui,Oui,Oui,Oui,Oui,Non,grappes de l'enquête transversale
bfa,717360,2021,717,360,1,Proprietaire titre,Oui,Oui,Oui,Non,Oui,Non,Non,Oui,Non,Non,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1.9192133992910385,36,100,0,0,3102,Non,Oui,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,717376,2021,717,376,1,Proprietaire titre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.1341999983415008,20,60,0,0,40,Oui,Oui,Non,Non,Non,Non,grappes de l'enquête transversale
bfa,717386,2021,717,386,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.267399936914444,9,12,0,0,0,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,717419,2021,717,419,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.9993000105023384,1,6,0,0,14,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,718001,2021,718,1,1,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.9131999760866165,2,1,0,0,20,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,718003,2021,718,3,1,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.8958300203084946,0,6,0,0,20,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,718012,2021,718,12,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.247999969869852,3,16,0,0,0,Non,Oui,Oui,Oui,Oui,Non,grappes de l'enquête transversale
bfa,718018,2021,718,18,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,1.6539999917149544,4,8,2,10,150,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,718019,2021,718,19,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.9353999644517899,2,17,0,0,69,Oui,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,718020,2021,718,20,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,6.861600041389465,6,25,2,0,40,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,718022,2021,718,22,1,Proprietaire titre,Oui,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,0.9814000055193901,20,24,0,0,10,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,718026,2021,718,26,1,Proprietaire sans titre,Oui,Oui,Non,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,1.588000014424324,2,6,0,0,7,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,718028,2021,718,28,1,Proprietaire titre,Oui,Oui,Non,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,3.5437999423593283,4,15,0,0,70,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,718045,2021,718,45,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.1713000684976578,1,5,3,0,15,Non,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,718047,2021,718,47,1,Proprietaire titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,2.214099956676364,7,20,0,0,60,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,718048,2021,718,48,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,3.0137999979779124,5,60,3,0,90,Oui,Oui,Oui,Oui,Non,Non,grappes de l'enquête transversale
bfa,719007,2021,719,7,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Non,Non,Non,Non,0.8278000056743622,4,15,0,0,25,Non,Oui,Oui,Non,Non,Non,grappes de l'enquête transversale
bfa,719026,2021,719,26,1,Proprietaire sans titre,Oui,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,Non,1.2301999926567078,2,4,0,0,0,Non,Non,Oui,Oui,Non,Non,grappes de l'enquête transversale
