"grappe","menage","vague","membres__id","s06q00_0","s06q00","s06q01__1","s06q01__2","s06q01__3","s06q01__4","s06q01__5","s06q02","s06q03","s06q04","s06q04_autre","s06q05","s06q06","s06q06_autre","s06q07","s06q08","s06q09","s06q10","s06q11","s06q011_autre","s06q12","s06q12_autre","s06q13a","s06q13b","s06q14","s06q15","s06q16","s06q17","s06q18","s06q19"
9,2,1,3,1,,2,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
9,5,1,6,1,,2,2,1,1,2,2,2,7,,,,,1,1,,,,,,,,,,,,,,
9,5,1,1,1,,2,2,1,1,2,2,1,,,1,,,,2,1,1,9,,1,,1,2021,300000,2,11,27000,9,1
9,5,1,7,2,6,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
9,5,1,8,2,6,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
9,6,1,1,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
9,7,1,1,1,,2,2,2,2,2,,2,2,,,,,1,2,,,,,,,,,,,,,,
9,7,1,2,2,1,2,2,2,2,2,,2,2,,,,,2,2,,,,,,,,,,,,,,
9,8,1,2,1,,1,2,2,1,2,2,2,4,,,,,2,2,,,,,,,,,,,,,,
9,8,1,1,1,,1,2,2,1,2,2,2,6,,,,,1,2,,,,,,,,,,,,,,
9,8,1,3,1,,2,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
9,9,1,5,1,,1,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
9,9,1,15,1,,1,1,2,1,2,1,2,8,,,,,1,2,,,,,,,,,,,,,,
9,9,1,2,1,,1,2,2,1,1,1,2,8,,,,,2,2,,,,,,,,,,,,,,
9,9,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
9,9,1,14,2,15,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
9,9,1,7,2,2,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
9,9,1,9,2,2,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
9,9,1,16,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
9,10,1,5,1,,2,2,2,2,2,,2,8,,,,,1,2,,,,,,,,,,,,,,
9,10,1,2,1,,2,2,1,1,2,2,2,5,,,,,1,1,,,,,,,,,,,,,,
9,10,1,1,1,,1,2,2,1,2,1,2,8,,,,,1,2,,,,,,,,,,,,,,
9,10,1,4,1,,1,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
9,10,1,15,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
9,10,1,12,1,,2,2,2,2,2,,2,2,,,,,1,2,,,,,,,,,,,,,,
9,10,1,7,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
9,10,1,10,1,,2,2,2,2,2,,2,8,,,,,1,2,,,,,,,,,,,,,,
9,10,1,6,1,,2,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
9,11,1,6,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
9,11,1,1,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
9,11,1,5,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
9,11,1,4,2,5,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
9,12,1,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
9,13,1,2,2,3,2,2,2,2,2,,2,6,,,,,1,2,,,,,,,,,,,,,,
9,13,1,3,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
9,13,1,5,1,,1,2,2,1,2,2,2,5,,,,,1,2,,,,,,,,,,,,,,
9,13,1,4,2,3,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
9,13,1,1,1,,1,2,2,1,2,1,2,5,,,,,1,2,,,,,,,,,,,,,,
9,14,1,1,1,,1,2,2,1,2,2,2,8,,,,,1,2,,,,,,,,,,,,,,
9,15,1,2,1,,2,2,2,2,2,,2,8,,,,,1,2,,,,,,,,,,,,,,
9,15,1,1,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
10,1,2,21,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,1,2,8,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,1,2,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,1,2,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,1,2,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,2,2,1,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
10,3,2,1,1,,1,2,2,1,2,2,2,6,,,,,1,1,2,,,,,,,,,,,,,
10,3,2,11,2,1,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,3,2,2,1,,1,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,3,2,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,3,2,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,3,2,9,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
10,3,2,3,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
10,4,2,2,2,1,1,2,2,1,2,2,2,6,,,,,1,1,2,,,,,,,,,,,,,
10,4,2,6,2,3,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
10,4,2,5,2,1,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
10,4,2,1,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
10,5,2,2,1,,2,2,2,1,2,1,2,4,,,,,1,1,2,,,,,,,,,,,,,
10,5,2,14,2,1,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,5,2,8,2,1,2,2,1,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
10,5,2,12,1,,2,2,2,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
10,5,2,13,2,1,2,2,1,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,5,2,6,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
10,5,2,1,1,,1,2,2,1,1,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
10,5,2,9,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,6,2,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,6,2,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,7,2,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
10,8,2,1,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
10,12,2,1,1,,2,2,2,1,2,1,2,7,,,,,1,2,2,,,,,,,,,,,,,
10,12,2,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
10,12,2,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,1,1,9,,6,,3,2022,15000,6,,,,1
10,12,2,3,1,,2,2,2,1,2,1,2,2,,,,,1,2,2,,,,,,,,,,,,,
10,13,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
10,14,2,2,1,,2,2,2,1,2,1,2,4,,,,,1,2,2,,,,,,,,,,,,,
10,15,2,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
11,3,1,1,1,,1,2,2,1,2,1,1,,,1,,,,2,2,0,,,,,,,,,,,,
11,4,1,3,2,3,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
11,4,1,1,1,,2,1,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
11,4,1,4,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,1,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
11,5,1,10,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,9,2,10,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,11,1,,2,2,1,1,2,2,1,,,1,,,,2,2,1,5,,2,,6,2021,200000,2,7,30000,4,1
11,5,1,15,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,14,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,5,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,8,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,5,1,2,2,2,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
11,6,1,6,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,6,1,4,1,,2,2,2,1,2,2,1,,,2,2,,1,1,2,,,,,,,,,,,,,
11,6,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,6,1,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,6,1,5,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,7,1,6,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
11,7,1,2,1,,2,2,2,1,2,2,2,6,,,,,1,2,2,,,,,,,,,,,,,
11,7,1,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
11,7,1,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,8,1,10,1,,2,2,2,1,2,2,1,,,1,,,1,1,2,1,5,,7,,11,2020,80000,1,32,2500,3,1
11,8,1,6,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
11,8,1,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,8,1,1,1,,2,2,2,1,2,2,1,,,2,2,,1,1,2,,,,,,,,,,,,,
11,8,1,5,1,,2,2,2,1,2,2,1,,,2,3,,1,1,2,,,,,,,,,,,,,
11,8,1,7,1,,2,2,2,1,2,2,2,5,,,,,1,1,2,,,,,,,,,,,,,
11,8,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,1,2,,,,,,,,,,,,,
11,10,1,2,1,,1,2,2,2,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,10,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
11,12,1,1,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
11,12,1,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,12,1,2,1,,2,2,2,1,2,2,2,6,,,,,1,2,2,,,,,,,,,,,,,
11,12,1,7,2,5,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,12,1,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,13,1,7,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,13,1,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
11,13,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
11,14,1,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,14,1,1,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,14,1,7,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,14,1,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,14,1,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,14,1,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,14,1,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
11,15,1,1,1,,2,2,2,1,2,2,1,,,1,,,1,1,1,1,8,,7,,9,2021,300000,2,30,10000,4,1
11,15,1,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,1,2,2,1,,1,2,2,2,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,1,2,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,1,2,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,1,2,1,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
12,2,2,3,1,,1,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
12,2,2,2,1,,1,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,7,2,2,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,15,1,,1,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,17,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,19,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
12,3,2,12,1,,1,2,2,1,1,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,18,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
12,3,2,16,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,6,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,3,2,5,1,,1,2,2,1,1,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,18,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,2,1,,1,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,24,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,20,1,,1,2,2,2,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,19,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,17,1,,1,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,5,2,1,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,6,2,1,1,,1,2,2,2,1,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,6,2,2,1,,1,2,2,1,1,1,1,,,1,,,,2,1,4,8,,1,,9,2021,784200,2,12,65350,8,1
12,7,2,4,1,,2,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
12,7,2,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,7,2,8,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,7,2,2,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,7,2,6,2,6,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,7,2,7,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,8,2,3,2,2,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,8,2,2,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,9,2,6,1,,1,2,2,1,1,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
12,9,2,1,1,,1,2,2,1,1,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,9,2,2,1,,1,2,2,1,1,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
12,11,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,11,2,8,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,11,2,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,11,2,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,11,2,9,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,11,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,13,2,6,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,13,2,2,2,3,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,13,2,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,13,2,5,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,13,2,1,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,13,2,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,14,2,1,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
12,15,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,15,2,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,15,2,6,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
12,15,2,3,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,15,2,7,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
12,15,2,1,1,,2,2,1,1,2,1,2,8,,,,,1,1,2,,,,,,,,,,,,,
12,15,2,4,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,4,1,,1,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,9,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,6,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,8,2,6,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,1,1,11,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,3,1,1,1,,1,2,2,1,1,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,3,1,3,1,,1,2,2,2,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,6,1,2,2,1,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,6,1,4,2,1,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
13,6,1,1,1,,2,2,1,1,2,1,2,4,,,,,2,2,2,,,,,,,,,,,,,
13,7,1,20,1,,2,2,1,1,2,1,2,4,,,,,1,2,2,,,,,,,,,,,,,
13,7,1,16,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,7,1,2,1,,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
13,7,1,19,2,16,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,8,1,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,8,1,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,8,1,1,1,,1,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,8,1,2,1,,1,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,10,1,5,2,2,2,2,1,1,2,2,2,8,,,,,1,1,2,,,,,,,,,,,,,
13,10,1,2,1,,1,2,2,1,1,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
13,10,1,4,1,,1,2,1,1,1,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
13,10,1,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
13,11,1,1,1,,1,2,2,1,1,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,11,1,9,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,11,1,8,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,11,1,7,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,11,1,11,2,1,2,2,1,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
13,11,1,5,1,,2,2,1,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
13,11,1,2,1,,2,2,1,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
13,12,1,2,1,,2,2,2,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
13,12,1,1,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,13,1,3,2,2,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,13,1,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,13,1,4,2,2,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
13,13,1,1,2,2,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,13,1,2,1,,1,2,2,1,2,2,2,5,,,,,1,1,1,1,1,,7,,10,2020,300000,2,9,33000,2,1
13,14,1,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
13,14,1,1,1,,1,2,2,1,2,2,1,,,1,,,,2,2,1,4,,1,,8,2021,1600000,2,29,55000,3,1
13,15,1,2,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,15,1,1,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
13,16,1,4,1,,1,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
13,16,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
13,16,1,3,1,,1,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
14,1,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,2,2,4,1,,2,2,2,1,2,1,2,4,,,,,1,2,2,,,,,,,,,,,,,
14,2,2,2,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
14,2,2,1,1,,2,2,2,1,2,1,2,3,,,,,1,2,2,,,,,,,,,,,,,
14,2,2,3,1,,2,2,2,1,2,2,2,4,,,,,1,2,2,,,,,,,,,,,,,
14,2,2,8,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
14,2,2,5,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
14,2,2,7,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
14,3,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,3,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,4,2,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,4,2,5,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,4,2,1,1,,2,2,2,1,2,2,2,5,,,,,1,1,2,,,,,,,,,,,,,
14,4,2,6,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
14,4,2,3,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,5,2,1,1,,2,2,2,1,2,1,2,8,,,,,1,2,2,,,,,,,,,,,,,
14,6,2,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,6,2,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,6,2,15,1,,2,2,2,1,2,2,2,8,,,,,1,1,2,,,,,,,,,,,,,
14,6,2,8,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,6,2,7,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,6,2,16,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
14,6,2,10,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,6,2,4,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,6,2,1,1,,2,2,2,1,2,2,2,8,,,,,1,1,2,,,,,,,,,,,,,
14,6,2,11,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,6,2,14,1,,1,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,7,2,11,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,7,2,12,1,,2,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
14,7,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,7,2,4,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,7,2,6,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
14,7,2,1,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,1,1,,1,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,12,1,,2,2,2,1,2,2,2,2,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,10,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,9,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,3,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,14,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,5,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
14,8,2,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
14,9,2,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
