"grappe","menage","vague","s01q00a","s07aq00","s07aq01b","s07aq02b","s07aq03b","s07aq04b","s07aq05b","s07aq06b","s07aq07b","s07aq08b","s07aq09b","s07aq10b","s07aq11b","s07aq12b","s07aq13b","s07aq14b","s07aq15b","s07aq16b","s07aq17b","s07aq18b","s07aq19b","s07aq20b","s07aq21b"
480,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
480,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
480,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
480,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
481,1,1,,3,1,500,,4,,,4,,,4,,,2,,200,1,200,,4,,
481,2,1,,2,4,,,4,,,4,,,4,,,4,,,1,2500,,4,,
481,3,1,,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
481,4,1,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
481,5,1,,2,4,,,2,,5000,2,,9999,4,,,4,,,4,,,4,,
481,6,1,,8,4,,,4,,,1,4200,,4,,,4,,,4,,,4,,
481,7,1,,1,4,,,2,,7000,2,,7000,4,,,4,,,4,,,4,,
481,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
481,9,1,,9,4,,,2,,1500,4,,,4,,,4,,,4,,,4,,
481,10,1,,1,2,,1750,2,,3500,2,,1400,4,,,4,,,4,,,4,,
481,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
481,12,1,,1,1,3800,,1,5000,,1,7000,,4,,,1,1000,,4,,,4,,
482,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
482,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
482,3,2,,1,4,,,4,,,2,,3500,4,,,4,,,4,,,4,,
482,4,2,,3,4,,,4,,,2,,2000,4,,,4,,,4,,,4,,
482,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
482,6,2,,1,4,,,2,,7000,2,,7000,4,,,4,,,4,,,4,,
482,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
482,9,2,,9,4,,,1,10500,,1,7000,,4,,,4,,,1,500,,4,,
482,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
482,11,2,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
482,12,2,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
482,13,2,,1,4,,,2,,7000,4,,,4,,,4,,,4,,,4,,
483,1,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
483,2,1,,6,4,,,4,,,1,700,,4,,,4,,,4,,,4,,
483,3,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
483,4,1,,1,1,800,,4,,,4,,,4,,,4,,,4,,,4,,
483,5,1,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
483,6,1,,1,4,,,4,,,4,,,1,600,,4,,,4,,,4,,
483,7,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
483,8,1,,6,4,,,4,,,4,,,4,,,4,,,2,,800,4,,
483,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
483,10,1,,1,4,,,2,,500,4,,,4,,,4,,,4,,,4,,
483,11,1,,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
483,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,1,2,,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,3,2,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,9,2,,2,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
484,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
484,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,5,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,6,1,,7,4,,,2,,500,4,,,4,,,4,,,4,,,4,,
485,7,1,,1,4,,,4,,,2,,2100,4,,,4,,,4,,,4,,
485,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,10,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
485,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,3,2,,14,4,,,2,,3500,4,,,4,,,4,,,4,,,4,,
486,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,5,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
486,14,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,2,1,,1,2,,2000,2,,3500,2,,1000,2,,500,2,,300,4,,,4,,
487,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,4,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,7,1,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,10,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,11,1,,1,4,,,2,,4000,2,,2500,4,,,2,,1000,4,,,4,,
487,12,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
487,13,1,,2,4,,,2,,1500,2,,1000,4,,,4,,,4,,,4,,
488,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,5,2,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,6,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,9,2,,1,2,,14400,2,,16000,2,,7500,4,,,4,,,4,,,4,,
488,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
488,12,2,,1,4,,,2,,3000,2,,2000,4,,,4,,,4,,,4,,
489,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,2,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,4,1,,2,4,,,4,,,4,,,1,2100,,4,,,4,,,4,,
489,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,7,1,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,9,1,,2,4,,,2,,7000,4,,,4,,,2,,1750,4,,,4,,
489,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,13,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
489,14,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,1,2,,1,2,,1000,2,,3500,2,,2000,4,,,2,,500,4,,,4,,
490,2,2,,1,2,,1500,2,,3000,2,,4000,4,,,4,,,4,,,4,,
490,3,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,5,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,6,2,,1,2,,2000,2,,3500,2,,2500,4,,,2,,1000,4,,,4,,
490,7,2,,1,2,,2000,4,,,2,,2500,4,,,2,,300,4,,,4,,
490,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
490,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
491,1,1,,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
491,2,1,,1,1,1050,,4,,,4,,,4,,,4,,,4,,,4,,
491,3,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
491,4,1,,2,1,1050,,4,,,4,,,1,350,,4,,,1,750,,4,,
491,5,1,,1,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
491,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
491,7,1,,1,1,1600,,1,4000,,1,3000,,1,2100,,1,600,,4,,,4,,
491,8,1,,1,1,1050,,4,,,4,,,4,,,4,,,4,,,4,,
491,9,1,,1,1,3200,,4,,,4,,,4,,,4,,,4,,,4,,
491,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
491,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
491,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
492,2,2,,3,1,4200,,4,,,4,,,1,2000,,4,,,4,,,4,,
492,3,2,,1,4,,,4,,,1,4000,,4,,,4,,,4,,,4,,
492,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
492,5,2,,2,1,1000,,1,15000,,4,,,4,,,4,,,4,,,4,,
492,6,2,,14,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
492,7,2,,1,4,,,2,,14000,4,,,4,,,4,,,4,,,4,,
492,9,2,,1,4,,,1,2000,,4,,,4,,,4,,,4,,,4,,
492,10,2,,2,1,4200,,2,,5000,2,,5000,2,,600,4,,,2,,900,4,,
492,11,2,,1,4,,,4,,,4,,,1,2000,,4,,,4,,,4,,
492,12,2,,2,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
492,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
492,14,2,,2,1,2100,,4,,,4,,,1,1000,,4,,,4,,,4,,
493,1,1,,1,1,3150,,4,,,1,1050,,4,,,4,,,4,,,4,,
493,2,1,,2,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
493,3,1,,1,4,,,2,,6000,1,3000,,4,,,4,,,4,,,4,,
493,4,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
493,5,1,,1,1,2100,,4,,,1,2800,,4,,,4,,,4,,,4,,
493,6,1,,1,1,1600,,4,,,1,1200,,4,,,4,,,4,,,4,,
493,7,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
493,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
493,10,1,,17,1,4200,,4,,,4,,,4,,,4,,,4,,,4,,
493,11,1,,2,1,2100,,4,,,1,2200,,4,,,4,,,4,,,4,,
493,12,1,,1,1,1000,,4,,,1,2000,,4,,,4,,,4,,,4,,
493,13,1,,7,4,,,4,,,1,450,,4,,,4,,,4,,,4,,
494,1,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
494,3,2,,1,4,,,4,,,1,12000,,1,4000,,4,,,1,3200,,4,,
494,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
494,6,2,,1,1,2100,,4,,,4,,,1,1000,,4,,,4,,,4,,
494,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
494,9,2,,1,1,300,,1,1000,,4,,,4,,,4,,,4,,,4,,
494,10,2,,2,1,2000,,4,,,4,,,1,1000,,4,,,4,,,4,,
494,11,2,,1,1,6300,,4,,,4,,,1,500,,4,,,4,,,4,,
494,13,2,,4,1,1000,,4,,,4,,,1,1000,,4,,,4,,,4,,
494,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
494,15,2,,2,4,,,4,,,2,,3000,1,2000,,4,,,4,,,4,,
494,16,2,,1,2,,7000,4,,,4,,,1,7500,,4,,,1,2500,,4,,
495,1,1,,14,1,600,,4,,,4,,,1,350,,4,,,4,,,4,,
495,2,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
495,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
495,4,1,,14,1,11600,,4,,,1,1200,,4,,,4,,,1,2600,,4,,
495,5,1,,12,1,5000,,4,,,4,,,1,2000,,4,,,4,,,4,,
495,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
495,7,1,,1,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
495,8,1,,2,1,1050,,4,,,4,,,4,,,4,,,4,,,4,,
495,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
495,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
495,12,1,,1,4,,,4,,,4,,,4,,,4,,,1,600,,4,,
495,13,1,,2,1,1050,,3,700,700,4,,,4,,,4,,,4,,,4,,
496,1,2,,2,1,1400,,4,,,4,,,1,500,,4,,,4,,,4,,
496,2,2,,1,1,2100,,4,,,4,,,1,500,,4,,,4,,,4,,
496,3,2,,10,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
496,4,2,,8,1,1500,,4,,,4,,,1,1000,,4,,,4,,,4,,
496,5,2,,1,2,,1000,4,,,2,,2000,4,,,4,,,4,,,4,,
496,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
496,7,2,,14,2,,1500,4,,,4,,,1,1000,,4,,,1,800,,4,,
496,8,2,,1,4,,,4,,,1,1200,,1,1400,,4,,,4,,,4,,
496,9,2,,2,4,,,4,,,4,,,1,3000,,4,,,4,,,4,,
496,10,2,,1,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
496,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
496,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
497,1,1,,3,1,4200,,4,,,4,,,1,200,,4,,,4,,,4,,
497,2,1,,1,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
497,4,1,,2,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
497,5,1,,6,1,1400,,4,,,4,,,1,350,,1,1050,,4,,,4,,
497,6,1,,4,1,7000,,4,,,4,,,4,,,1,2100,,1,1500,,4,,
497,7,1,,1,1,600,,4,,,1,150,,4,,,1,1000,,4,,,4,,
497,8,1,,3,1,1000,,4,,,1,200,,1,400,,4,,,4,,,4,,
497,9,1,,2,1,700,,4,,,1,1000,,4,,,4,,,4,,,4,,
497,10,1,,1,4,,,4,,,1,500,,4,,,4,,,1,1400,,4,,
497,11,1,,9,1,3000,,4,,,1,1500,,4,,,4,,,1,1200,,4,,
497,12,1,,3,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
497,13,1,,1,1,5350,,4,,,4,,,4,,,4,,,4,,,4,,
498,1,2,,2,4,,,4,,,4,,,1,2000,,1,300,,4,,,4,,
498,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
498,3,2,,8,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
498,4,2,,2,1,1500,,1,5000,,4,,,1,3500,,4,,,4,,,4,,
498,5,2,,9,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
498,6,2,,2,2,,5000,4,,,4,,,4,,,4,,,4,,,4,,
498,7,2,,2,4,,,4,,,2,,3000,1,700,,4,,,4,,,4,,
498,8,2,,8,1,2400,,4,,,4,,,4,,,4,,,4,,,4,,
498,9,2,,9,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
498,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
498,11,2,,2,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
498,12,2,,1,1,2400,,4,,,4,,,4,,,4,,,4,,,4,,
499,1,1,,4,1,3100,,4,,,4,,,4,,,4,,,4,,,4,,
499,2,1,,6,4,,,4,,,1,2200,,4,,,4,,,4,,,4,,
499,3,1,,2,1,2700,,4,,,4,,,4,,,4,,,4,,,4,,
499,4,1,,1,1,2100,,4,,,1,2100,,4,,,4,,,4,,,4,,
499,5,1,,1,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
499,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
499,7,1,,2,1,2300,,4,,,4,,,4,,,4,,,4,,,4,,
499,8,1,,1,4,,,2,,9800,4,,,4,,,4,,,4,,,4,,
499,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
499,10,1,,1,1,11025,,4,,,1,3500,,1,1500,,4,,,4,,,4,,
499,11,1,,1,1,3500,,4,,,1,4000,,4,,,4,,,4,,,4,,
499,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
500,1,2,,1,1,300,,4,,,4,,,4,,,4,,,4,,,4,,
500,2,2,,4,4,,,2,,2000,2,,1500,1,1500,,1,1000,,4,,,4,,
500,3,2,,2,4,,,2,,3500,4,,,4,,,4,,,4,,,4,,
500,4,2,,2,1,600,,4,,,2,,1000,1,250,,4,,,1,4000,,4,,
500,5,2,,1,1,900,,4,,,4,,,4,,,4,,,1,700,,4,,
500,6,2,,1,4,,,2,,3500,2,,3500,1,500,,4,,,4,,,4,,
500,7,2,,3,4,,,2,,10500,2,,10500,1,1000,,4,,,4,,,4,,
500,8,2,,2,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
500,9,2,,10,4,,,2,,1000,4,,,4,,,4,,,4,,,4,,
500,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
500,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
500,12,2,,2,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
501,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
501,2,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
501,3,1,,2,1,4200,,4,,,1,3000,,1,1000,,4,,,1,1000,,4,,
501,4,1,,3,1,4500,,4,,,4,,,4,,,4,,,4,,,4,,
501,5,1,,7,4,,,4,,,1,1050,,4,,,4,,,4,,,4,,
501,6,1,,1,1,2100,,4,,,1,3500,,1,1500,,4,,,1,750,,4,,
501,7,1,,4,1,2000,,4,,,4,,,4,,,4,,,4,,,4,,
501,9,1,,2,1,2100,,4,,,1,3500,,1,750,,4,,,1,500,,4,,
501,10,1,,2,1,900,,4,,,4,,,4,,,4,,,4,,,4,,
501,11,1,,9,1,4200,,4,,,4,,,1,1000,,4,,,4,,,4,,
501,12,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
501,13,1,,2,1,1200,,4,,,4,,,4,,,4,,,4,,,4,,
502,1,2,,1,4,,,4,,,4,,,1,600,,4,,,4,,,4,,
502,2,2,,2,1,1900,,4,,,4,,,1,500,,4,,,4,,,4,,
502,3,2,,7,4,,,4,,,4,,,1,600,,4,,,4,,,4,,
502,4,2,,14,4,,,4,,,4,,,1,300,,4,,,4,,,4,,
502,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
502,6,2,,1,4,,,1,1000,,4,,,1,400,,4,,,4,,,4,,
502,7,2,,11,4,,,1,4900,,4,,,1,600,,4,,,4,,,4,,
502,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
502,9,2,,6,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
502,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
502,11,2,,1,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
502,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,3,1,,1,1,1200,,4,,,4,,,4,,,4,,,4,,,4,,
503,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,6,1,,2,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
503,7,1,,1,1,700,,4,,,4,,,4,,,4,,,4,,,4,,
503,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,10,1,,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
503,11,1,,2,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
503,12,1,,2,1,,,4,,,4,,,4,,,4,,,4,,,4,,
504,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,8,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,9,2,,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
504,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
505,1,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
505,2,1,,5,4,,,2,,1000,4,,,4,,,2,,250,4,,,4,,
505,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
505,4,1,,1,1,1000,,1,1500,,4,,,4,,,4,,,4,,,4,,
505,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
505,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
505,7,1,,5,4,,,4,,,4,,,4,,,2,,200,4,,,4,,
505,8,1,,7,4,,,4,,,4,,,3,225,300,4,,,4,,,4,,
505,9,1,,1,4,,,4,,,4,,,2,,300,2,,250,4,,,4,,
505,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
505,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
505,12,1,,7,4,,,2,,1000,4,,,4,,,4,,,4,,,4,,
506,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
506,2,2,,10,1,3300,,4,,,4,,,4,,,1,3800,,4,,,4,,
506,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
506,4,2,,2,1,5800,,4,,,4,,,1,2000,,1,1200,,4,,,4,,
506,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
506,6,2,,5,1,5200,,4,,,4,,,4,,,1,700,,4,,,4,,
506,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
506,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
506,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
506,10,2,,7,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
506,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
506,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,1,1,,2,1,300,,1,500,,4,,,1,2000,,4,,,4,,,4,,
507,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,6,1,,3,1,200,,1,500,,4,,,1,500,,1,100,,4,,,4,,
507,7,1,,1,1,600,,4,,,4,,,1,1000,,2,,200,4,,,4,,
507,8,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,10,1,,2,1,750,,2,,1000,4,,,4,,,4,,,4,,,4,,
507,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
507,12,1,,1,4,,,4,,,4,,,2,,200,4,,,4,,,4,,
508,1,1,,4,1,8400,,4,,,1,4200,,4,,,4,,,4,,,4,,
508,2,1,,1,1,3150,,4,,,4,,,4,,,4,,,4,,,4,,
508,3,1,,1,1,2450,,4,,,1,1200,,4,,,4,,,4,,,4,,
508,4,1,,1,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
508,5,1,,5,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
508,6,1,,5,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
508,7,1,,2,1,900,,4,,,4,,,4,,,4,,,4,,,4,,
508,8,1,,4,1,3600,,4,,,4,,,4,,,4,,,4,,,4,,
508,9,1,,8,1,3600,,4,,,4,,,4,,,4,,,4,,,4,,
508,10,1,,5,4,,,4,,,1,1200,,4,,,4,,,4,,,4,,
508,11,1,,1,1,700,,2,,2000,2,,2000,1,1000,,1,500,,1,350,,4,,
508,12,1,,1,1,2300,,4,,,4,,,4,,,4,,,4,,,4,,
509,1,2,,1,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
509,2,2,,2,4,,,4,,,1,1400,,4,,,4,,,4,,,4,,
509,3,2,,15,4,,,4,,,2,,3000,1,700,,4,,,4,,,4,,
509,4,2,,1,1,3000,,2,,500,4,,,4,,,4,,,4,,,4,,
509,5,2,,1,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
509,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
509,7,2,,14,1,700,,4,,,1,2100,,1,2000,,4,,,4,,,4,,
509,9,2,,6,1,2000,,4,,,2,,2000,4,,,4,,,4,,,4,,
509,10,2,,2,4,,,4,,,1,900,,1,300,,4,,,4,,,4,,
509,11,2,,20,4,,,4,,,4,,,4,,,4,,,4,,,2,,5000
509,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
509,13,2,,2,1,7000,,2,,7000,4,,,1,10000,,4,,,4,,,4,,
510,1,1,,1,4,,,4,,,4,,,1,250,,4,,,4,,,4,,
510,2,1,,11,1,2100,,4,,,1,2100,,1,200,,1,700,,1,200,,4,,
510,3,1,,1,1,800,,4,,,1,1050,,1,300,,1,700,,1,500,,4,,
510,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
510,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
510,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
