"grappe","menage","vague","s16dq01","s16dq02a","s16dq02b","s16dq02b_autre","s16dq02c","s16dq03a","s16dq03b","s16dq03b_autre","s16dq03c","s16dq04","s16dq05a","s16dq05b","s16dq05b_autre","s16dq05c","s16dq05d","s16dq06","s16dq07","s16dq08","s16dq08_autre","s16dq09","s16dq10","s16dq11","s16dq11_autre","s16dq12","s16dq13a","s16dq13b","s16dq13b_autre","s16dq13c","s16dq14","s16dq14_autre","s16dq15","s16dq16","s16dq16_autre","s16dq17a","s16dq17b","s16dq17b_autre","s16dq17c","s16dq18","s16dq19","s16dq20__1","s16dq20__2","s16dq20__3","s16dq20__4","s16dq20__5","s16dq20__6","s16dq20__7","s16dq20__8","s16dq20__9","s16dq20_autre"
240,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,5,2,4,3.5,19,"tonnes",2,0,,,,1,1,19,"tonne",200,2,300000,1,2,,2,,3,,1,2,19,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,5,2,1,9,3,,2,1,3,,2,2,,,,,,,,,,2,,,,1,8,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,5,2,10,100,1,,3,1,3,,2,1,600,1,,600,2,150000,1,1,,2,,6,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
240,6,2,1,2,3,,2,1,3,,2,2,,,,,,,,,,2,,,,1,33,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,6,2,10,8,3,,2,5,3,,2,1,4,3,,3,2,80000,1,2,,2,,6,,1,13,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,6,2,4,100,1,,2,25,1,,2,2,,,,,,,,,,2,,,,1,400,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,6,2,43,500,1,,5,0,,,,1,4,19,"tonnes",300,3,1200000,1,5,,2,,6,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
240,7,2,1,100,1,,3,0,,,,2,,,,,,,,,,2,,,,1,300,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
240,7,2,10,500,1,,4,0,,,,2,,,,,,,,,,2,,,,1,10,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
240,7,2,43,0,,,,0,,,,1,1500,1,,1500,3,427500,1,3,,2,,6,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
240,7,2,4,400,1,,2,0,,,,2,,,,,,,,,,2,,,,1,10,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,8,2,65,2,3,,2,0,,,,2,,,,,,,,,,2,,,,1,1,19,,1,1,,2,1,,,,,,,2,,,,,,,,,,
240,8,2,10,175,1,,2,2,3,,1,2,,,,,,,,,,2,,,,1,7,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
240,8,2,1,3,3,,2,0,,,,2,,,,,,,,,,2,,,,1,1,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,9,2,1,3,3,,2,0,,,,2,,,,,,,,,,2,,,,1,3,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,9,2,10,24,3,,2,0,,,,1,10,3,,28,1,150000,1,2,,2,,6,,1,14,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
240,10,2,10,1,3,,3,0,,,,2,,,,,,,,,,2,,,,1,3,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
240,10,2,4,1,3,,2,0,,,,2,,,,,,,,,,2,,,,1,3,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,12,2,10,8,3,,4,0,,,,2,,,,,,,,,,2,,,,1,4,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,12,2,4,8,3,,2,0,,,,2,,,,,,,,,,2,,,,1,4,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
240,12,2,43,0,,,,0,,,,1,1500,1,,1500,3,300000,3,3,,2,,6,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
240,12,2,1,7,3,,2,0,,,,2,,,,,,,,,,2,,,,1,3,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
241,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,11,1,4,0,,,,0,,,,2,,,,,,,,,,2,,,,1,60,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
241,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,16,1,10,0.5,4,,2,0,,,,2,,,,,,,,,,2,,,,1,5,4,,2,1,,2,1,,,,,,,2,,,,,,,,,,
242,1,1,4,1,2,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,1,1,10,1,2,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,1,1,1,1,2,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,2,1,10,0.85,4,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,2,1,2,1.4,4,,2,25,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,3,1,4,2,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,1,0,1,0,2,0,0,0,0,0,
242,3,1,10,1.7,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,1,0,0,0,2,1,0,0,0,0,
242,4,1,4,35,1,,2,0,,,,2,,,,,,,,,,2,,,,1,12,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,4,1,1,35,1,,2,0,,,,2,,,,,,,,,,2,,,,1,5,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,4,1,10,1,3,,2,0,,,,2,,,,,,,,,,2,,,,1,30,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,5,1,10,5,1,,2,5,1,,2,2,,,,,,,,,,2,,,,1,40,1,,2,1,,1,,,30,1,,2,275,2,,,,,,,,,,
242,5,1,1,10,1,,2,6,1,,2,2,,,,,,,,,,2,,,,1,30,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
242,6,1,10,25,1,,2,0,,,,2,,,,,,,,,,2,,,,1,10,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,6,1,4,40,1,,2,0,,,,2,,,,,,,,,,2,,,,1,12,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,6,1,2,35,1,,2,0,,,,2,,,,,,,,,,2,,,,1,10,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,7,1,4,12.5,1,,2,0,,,,2,,,,,,,,,,2,,,,1,150,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,7,1,10,20,1,,2,0,,,,2,,,,,,,,,,2,,,,1,20,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,9,1,4,0.75,4,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,1,0,0,0,1,2,0,0,0,0,
242,9,1,10,1,4,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,1,0,0,0,2,1,0,0,0,0,
242,10,1,10,100,1,,2,100,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,10,1,4,5,19,"charrette",2,5,19,"charrette",2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,10,1,2,100,1,,2,100,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
242,11,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,1,100,1,,2,1,,1,,,50,1,,2,275,2,,,,,,,,,,
242,11,1,10,0,,,,20,1,,2,2,,,,,,,,,,2,,,,1,50,1,,2,1,,1,,,50,1,,2,275,1,0,1,0,0,0,0,0,0,0,
242,12,1,10,1,3,,2,0,,,,2,,,,,,,,,,2,,,,1,25,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,12,1,2,35,1,,2,0,,,,2,,,,,,,,,,2,,,,1,10,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,12,1,4,1,3,,2,0,,,,2,,,,,,,,,,2,,,,1,14,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
242,13,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,1,40,4,,2,2,,2,1,,,,,,,1,0,0,0,0,0,1,0,0,0,
242,13,1,4,0,,,,0,,,,2,,,,,,,,,,2,,,,1,20,4,,2,1,,1,,,10,4,,2,30000,1,1,0,0,0,0,0,0,0,0,
243,2,2,4,3,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,2,2,1,65,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,3,2,10,150,1,,2,100,1,,1,1,600,1,,700,1,126000,9,2,,1,50000,1,,1,100,1,,1,1,,2,1,,,,,,,1,1,2,0,0,0,0,0,0,0,
243,3,2,1,200,1,,2,100,1,,2,2,,,,,,,,,,2,,,,1,200,1,,2,1,,2,6,"consomation et semence",,,,,,2,,,,,,,,,,
243,3,2,4,100,1,,2,50,1,,2,2,,,,,,,,,,2,,,,1,100,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,4,2,1,4,4,,1,1,4,,1,2,,,,,,,,,,2,,,,1,4,4,,1,1,,2,5,,,,,,,1,1,0,0,2,0,0,0,0,0,
243,4,2,4,5,4,,2,1.5,4,,2,2,,,,,,,,,,2,,,,1,9,3,,2,1,,2,5,,,,,,,1,0,1,0,2,0,0,0,0,0,
243,5,2,1,5,3,,2,2,3,,2,2,,,,,,,,,,2,,,,1,5,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,6,2,4,1,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,6,2,1,2,3,,2,25,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,8,2,2,3,3,,2,2,10,,1,2,,,,,,,,,,2,,,,1,1,10,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,8,2,1,4,3,,2,2,3,,2,2,,,,,,,,,,2,,,,1,2,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,9,2,4,5,1,,2,1,3,,2,2,,,,,,,,,,2,,,,1,3,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,9,2,1,5,3,,2,1,3,,2,2,,,,,,,,,,2,,,,1,4,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,9,2,10,6,3,,4,1,3,,1,2,,,,,,,,,,2,,,,1,7,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
243,10,2,4,4,3,,2,20,1,,2,2,,,,,,,,,,2,,,,1,5,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,11,2,10,5,3,,4,100,1,,1,1,50,3,,2500,1,650000,1,2,,1,400000,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,11,2,1,3,3,,2,30,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,11,2,4,5,3,,2,40,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,12,2,1,20,18,,1,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
243,13,2,10,4,3,,2,2,3,,1,2,,,,,,,,,,2,,,,1,250,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
243,13,2,4,6,3,,2,100,1,,2,2,,,,,,,,,,2,,,,1,200,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
243,14,2,4,5,4,,2,1,4,,2,2,,,,,,,,,,2,,,,1,5,4,,2,1,,2,5,,,,,,,1,2,1,0,0,0,0,0,0,0,
244,1,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,1,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,1,1,12,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,3,1,1,3,3,,1,150,1,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,3,1,10,1,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,3,1,2,2,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,4,1,10,20,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,4,1,1,30,1,,2,0,,,,2,,,,,,,,,,2,,,,1,4,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
244,5,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,6,1,10,150,1,,2,20,1,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,1,0,0,0,2,0,0,1,0,0,
244,7,1,1,50,1,,2,0,,,,2,,,,,,,,,,2,,,,1,4,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
244,7,1,10,1,1,,3,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,8,1,1,2,3,,2,0,,,,2,,,,,,,,,,2,,,,1,360,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
244,8,1,10,35,1,,2,0,,,,2,,,,,,,,,,2,,,,1,15,4,,1,1,,2,1,,,,,,,2,,,,,,,,,,
244,9,1,1,20,1,,1,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,9,1,10,1,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,10,1,10,0,,,,0,,,,2,,,,,,,,,,2,,,,1,100,1,,2,2,,1,,,60,1,,2,275,1,0,1,0,0,0,0,0,0,0,
244,10,1,1,0,,,,0,,,,2,,,,,,,,,,2,,,,1,58,18,,2,2,,1,,,58,18,,2,200,1,0,1,0,0,0,0,0,0,0,
244,11,1,10,60,1,,2,100,1,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
244,11,1,1,300,18,,1,0,,,,2,,,,,,,,,,2,,,,1,300,18,,1,1,,2,1,,,,,,,2,,,,,,,,,,
244,12,1,10,1,3,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
245,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,5,2,1,10,3,,3,200,1,,2,2,,,,,,,,,,2,,,,1,100,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
245,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,7,2,1,100,1,,3,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
245,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,10,2,10,5,3,,2,15,1,,2,1,400,1,,400,2,350000,1,3,,1,100000,1,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,
245,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,2,10,3,3,,4,2,3,,1,1,11,3,,550,1,165000,1,4,,1,225000,2,,1,2,3,,1,4,,2,3,,,,,,,1,0,0,0,0,1,0,2,0,0,
246,1,2,13,1,3,,2,0,,,,1,50,1,,50,2,42500,1,1,,2,,3,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,1,2,4,75,1,,2,0,,,,2,,,,,,,,,,2,,,,1,25,1,,2,4,,2,3,,,,,,,2,,,,,,,,,,
246,1,2,1,7,3,,2,2,3,,2,2,,,,,,,,,,2,,,,1,100,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,2,2,13,0,,,,0,,,,1,4,3,,200,2,70000,1,1,,2,,1,,1,15,1,,2,4,,2,2,,,,,,,1,1,0,0,0,0,0,0,0,0,
246,2,2,4,3,3,,2,6,1,,2,2,,,,,,,,,,2,,,,1,4,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,2,2,1,5,3,,2,10,8,,1,2,,,,,,,,,,2,,,,1,5,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,2,2,10,10,3,,4,25,1,,1,1,6,3,,300,1,90000,1,3,,1,80000,1,,1,40,1,,1,4,,2,2,,,,,,,1,0,0,0,0,0,0,1,0,0,
246,3,2,4,3.5,4,,2,1,3,,1,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,3,2,10,75,1,,2,1,4,,1,1,9,4,,900,1,360000,3,3,,1,250000,3,,2,,,,,,,,,,,,,,,1,0,0,0,0,1,0,2,0,0,
246,3,2,1,2,4,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,4,2,4,140,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,4,2,1,800,1,,2,100,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,4,2,10,150,1,,2,0,,,,1,700,1,,700,2,135000,1,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,5,2,1,35,1,,3,15,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,5,2,4,30,1,,3,10,1,,2,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,5,2,13,3,3,,2,5,1,,2,1,2,3,,100,2,35000,1,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,6,2,10,2,4,,4,1,3,,1,1,12,4,,720,1,180000,1,1,,2,,1,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,2,1,0,0,
246,6,2,1,2,4,,2,1,3,,2,2,,,,,,,,,,2,,,,1,2,4,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,7,2,4,20,1,,2,0,,,,2,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,7,2,10,100,1,,2,0,,,,1,300,1,,300,2,60000,1,1,,2,,1,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,7,2,1,150,1,,2,20,1,,2,2,,,,,,,,,,2,,,,1,15,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,8,2,4,300,1,,2,50,1,,2,1,200,1,,200,2,50000,1,1,,2,,2,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,8,2,10,75,1,,2,1,3,,1,1,250,1,,250,2,150000,1,4,,1,400000,2,,1,1,4,,1,4,,2,3,,,,,,,2,,,,,,,,,,
246,8,2,24,1,12,,5,0,,,,1,6,11,,200,3,44500,1,1,,2,,3,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,8,2,32,1,11,,5,0,,,,1,10,11,,200,3,240000,1,1,,2,,3,,2,,,,,,,,,,,,,,,1,0,0,0,0,0,2,0,0,1,"mauvaise stockage"
246,8,2,11,1,11,,5,0,,,,1,5,11,,90,3,36000,1,1,,2,,3,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
246,8,2,1,200,1,,2,0,,,,2,,,,,,,,,,2,,,,1,50,1,,2,4,,2,1,,,,,,,2,,,,,,,,,,
246,9,2,4,200,1,,3,2,3,,2,2,,,,,,,,,,2,,,,1,5,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,9,2,1,1000,1,,3,200,1,,2,2,,,,,,,,,,2,,,,1,500,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,9,2,10,200,1,,3,14,3,,2,2,,,,,,,,,,2,,,,1,150,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,10,2,1,2,4,,2,25,1,,2,2,,,,,,,,,,2,,,,1,2,4,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,10,2,10,2,3,,4,1,3,,1,2,,,,,,,,,,2,,,,1,5,4,,1,4,,2,3,,,,,,,1,0,2,0,0,0,0,1,0,0,
246,11,2,10,4,4,,4,2,4,,1,1,10,4,,600,1,180000,1,2,,2,,1,,1,4,4,,1,4,,2,3,,,,,,,1,1,0,0,0,0,0,2,0,0,
246,11,2,1,5,4,,2,50,1,,2,2,,,,,,,,,,2,,,,1,3,4,,2,1,,2,1,,,,,,,2,,,,,,,,,,
246,12,2,10,2,4,,4,2,10,,1,1,2,4,,80,1,24000,1,1,,2,,1,,2,,,,,,,,,,,,,,,1,0,2,0,0,0,0,1,0,0,
246,12,2,1,5,4,,2,50,1,,2,2,,,,,,,,,,2,,,,1,200,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
247,1,1,10,1,3,,4,0,,,,2,,,,,,,,,,1,56000,,,1,2150,1,,1,3,,1,,,2000,1,,1,225,1,1,0,0,0,2,0,0,0,0,
247,1,1,1,50,1,,3,0,,,,2,,,,,,,,,,2,,,,1,400,1,,1,3,,2,1,,,,,,,1,1,0,0,0,0,0,2,0,0,
247,2,1,2,15,1,,2,0,,,,2,,,,,,,,,,2,,,,1,285,1,,1,1,,2,1,,,,,,,1,1,0,0,0,2,0,0,0,0,
247,2,1,1,20,1,,1,5,1,,1,2,,,,,,,,,,2,,,,1,225,1,,2,1,,2,1,,,,,,,1,1,0,0,0,0,0,0,0,0,
247,3,1,4,1,3,,2,100,1,,2,2,,,,,,,,,,2,,,,1,150,1,,1,1,,1,,,150,1,,2,175,1,1,0,0,0,0,0,0,0,0,
247,3,1,10,75,1,,4,50,1,,1,2,,,,,,,,,,1,150000,,,1,375,1,,1,1,,1,,,200,1,,2,225,1,1,0,0,0,0,0,2,0,0,
247,3,1,1,25,1,,2,25,1,,2,2,,,,,,,,,,2,,,,1,900,1,,2,3,,1,,,600,1,,2,185,1,1,0,0,0,2,0,0,0,0,
247,4,1,10,60,1,,2,25,1,,2,1,250,1,,250,2,56250,14,2,,1,75000,1,,1,600,1,,2,1,,1,,,500,1,,2,225,1,1,0,0,0,0,0,0,0,0,
247,4,1,1,50,1,,2,20,1,,2,2,,,,,,,,,,2,,,,1,9,4,,2,3,,1,,,8,4,,2,185,1,1,0,0,0,0,0,2,0,0,
247,4,1,4,25,1,,2,0,,,,2,,,,,,,,,,1,25000,,,1,400,1,,2,1,,1,,,350,1,,2,180,1,1,0,0,2,0,0,0,0,0,
247,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,6,1,10,25,1,,4,25,1,,1,2,,,,,,,,,,2,,,,1,6,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
247,7,1,10,1,4,,1,1,3,,1,2,,,,,,,,,,2,,,,1,1850,1,,1,1,,1,,,15,4,,1,25000,2,,,,,,,,,,
247,7,1,1,1,3,,1,0,,,,2,,,,,,,,,,2,,,,1,4,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
247,8,1,10,30,1,,4,20,1,,1,2,,,,,,,,,,2,,,,1,3950,1,,1,1,,1,,,1000,1,,1,350,2,,,,,,,,,,
247,8,1,1,40,1,,2,20,1,,2,2,,,,,,,,,,2,,,,1,1140,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
247,9,1,2,1,3,,2,0,,,,2,,,,,,,,,,2,,,,1,5,3,,1,1,,2,1,,,,,,,2,,,,,,,,,,
247,9,1,10,20,1,,4,30,1,,1,2,,,,,,,,,,2,,,,1,1925,1,,1,1,,2,1,,,,,,,2,,,,,,,,,,
247,10,1,10,1,3,,4,1,3,,1,2,,,,,,,,,,2,,,,1,4,4,,1,5,"consommation et vente",1,,,3,4,,1,225,2,,,,,,,,,,
247,10,1,1,2,3,,2,1,3,,2,2,,,,,,,,,,2,,,,1,5,3,,2,5,"consommation et semence",2,6,"consommation et semence",,,,,,2,,,,,,,,,,
247,12,1,10,1,2,,4,0,,,,2,,,,,,,,,,2,,,,1,1075,1,,1,5,"consommation et vente",1,,,1000,1,,1,225,2,,,,,,,,,,
247,12,1,1,1,2,,2,10,1,,2,2,,,,,,,,,,2,,,,1,165,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
247,13,1,10,5,3,,4,1,3,,1,2,,,,,,,,,,2,,,,1,250,1,,1,3,,1,,,200,1,,1,700,2,,,,,,,,,,
247,13,1,1,2,3,,2,1,3,,2,2,,,,,,,,,,2,,,,1,5,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
248,1,2,10,50,1,,2,50,1,,1,2,,,,,,,,,,1,300000,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
248,1,2,1,4,3,,2,15,1,,1,1,250,1,,250,2,37500,1,1,,2,,1,,1,40,1,,1,1,,2,3,,,,,,,1,1,0,0,0,0,0,0,0,0,
248,2,2,10,10,3,,3,0,,,,1,15,3,,750,2,150000,1,1,,2,,3,,1,10,3,,2,1,,2,3,,,,,,,2,,,,,,,,,,
248,2,2,1,10,3,,3,0,,,,1,5,3,,250,2,50000,1,1,,2,,3,,1,5,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
248,3,2,1,100,1,,3,0,,,,2,,,,,,,,,,2,,,,1,150,1,,2,1,,2,1,,,,,,,2,,,,,,,,,,
248,3,2,10,4,3,,3,0,,,,1,10,3,,500,2,150000,1,1,,2,,3,,1,5,3,,2,1,,2,1,,,,,,,2,,,,,,,,,,
248,3,2,2,0,,,,0,,,,1,996,1,,996,2,149400,1,1,,2,,3,,2,,,,,,,,,,,,,,,2,,,,,,,,,,
248,4,2,1,225,1,,3,80,1,,1,1,100,1,,2,1,15000,1,2,,2,,1,,1,25,1,,2,1,,2,2,,,,,,,1,1,0,0,0,0,0,0,0,0,
