"grappe","menage","vague","s20bq02","s20bq02a","s20bq02b"
13,6,1,2,1,2
13,6,1,9,1,3
13,6,1,8,1,2
13,6,1,5,1,3
13,6,1,1,1,1
13,6,1,6,1,2
13,7,1,9,1,3
13,7,1,6,1,2
13,7,1,7,1,1
13,7,1,4,1,2
13,7,1,8,1,2
13,7,1,5,1,3
13,7,1,1,1,3
13,7,1,2,1,3
13,7,1,3,1,3
13,8,1,3,1,4
13,8,1,7,1,1
13,8,1,9,1,1
13,8,1,1,1,1
13,8,1,4,1,1
13,8,1,5,1,3
13,8,1,6,1,1
13,8,1,8,1,1
13,8,1,2,1,1
13,10,1,4,1,1
13,10,1,1,1,3
13,10,1,5,1,3
13,10,1,9,1,3
13,10,1,6,1,2
13,10,1,8,1,2
13,10,1,7,1,1
13,10,1,2,1,3
13,10,1,3,1,3
13,11,1,5,1,3
13,11,1,9,1,3
13,11,1,4,1,1
13,11,1,6,1,2
13,11,1,3,1,3
13,11,1,1,1,2
13,11,1,7,1,1
13,11,1,2,1,3
13,11,1,8,1,2
13,12,1,5,1,4
13,12,1,6,1,1
13,12,1,9,1,2
13,12,1,1,1,2
13,12,1,4,1,2
13,12,1,2,1,1
13,12,1,7,1,1
13,12,1,3,1,4
13,12,1,8,1,1
13,13,1,8,1,1
13,13,1,7,1,1
13,13,1,6,1,1
13,13,1,3,1,3
13,13,1,2,1,2
13,13,1,4,1,1
13,13,1,5,1,1
13,13,1,1,1,3
13,13,1,9,1,2
13,14,1,6,1,1
13,14,1,8,1,1
13,14,1,3,1,3
13,14,1,9,1,2
13,14,1,7,1,1
13,14,1,1,1,1
13,14,1,4,1,1
13,14,1,2,1,1
13,14,1,5,1,2
13,15,1,2,1,2
13,15,1,4,1,2
13,15,1,9,1,2
13,15,1,5,1,3
13,15,1,3,2,3
13,15,1,8,1,1
13,15,1,7,1,1
13,15,1,1,1,2
13,15,1,6,1,1
13,16,1,7,1,1
13,16,1,8,1,1
13,16,1,6,1,1
13,16,1,2,1,1
13,16,1,4,1,1
13,16,1,3,1,4
13,16,1,9,1,4
13,16,1,5,1,3
13,16,1,1,1,2
14,1,2,1,1,3
14,1,2,3,1,4
14,1,2,7,1,1
14,1,2,9,1,3
14,1,2,4,1,2
14,1,2,5,1,3
14,1,2,6,1,2
14,1,2,2,1,3
14,1,2,8,1,2
14,2,2,5,1,3
14,2,2,1,1,3
14,2,2,6,1,3
14,2,2,9,1,3
14,2,2,8,1,3
14,2,2,4,1,2
14,2,2,2,1,3
14,2,2,7,1,2
14,2,2,3,1,3
14,3,2,6,2,2
14,3,2,4,1,4
14,3,2,2,1,1
14,3,2,1,1,1
14,3,2,7,1,1
14,3,2,5,2,4
14,3,2,8,1,1
14,3,2,9,1,3
14,3,2,3,1,1
14,4,2,8,1,3
14,4,2,2,1,2
14,4,2,3,1,2
14,4,2,9,1,1
14,4,2,5,1,2
14,4,2,6,2,2
14,4,2,4,2,3
14,4,2,7,1,2
14,4,2,1,1,1
14,5,2,8,1,2
14,5,2,1,1,1
14,5,2,2,1,1
14,5,2,9,1,2
14,5,2,7,1,1
14,5,2,3,1,1
14,5,2,4,1,1
14,5,2,6,1,1
14,5,2,5,1,1
14,6,2,7,1,1
14,6,2,9,1,2
14,6,2,2,1,3
14,6,2,1,1,3
14,6,2,5,1,2
14,6,2,4,1,3
14,6,2,3,1,3
14,6,2,8,1,2
14,6,2,6,1,1
14,7,2,9,1,1
14,7,2,1,1,2
14,7,2,8,2,4
14,7,2,5,1,2
14,7,2,4,1,3
14,7,2,7,1,2
14,7,2,3,1,3
14,7,2,2,1,1
14,7,2,6,2,1
14,8,2,4,2,4
14,8,2,3,2,3
14,8,2,7,1,4
14,8,2,1,1,1
14,8,2,5,2,4
14,8,2,2,1,3
14,8,2,9,1,1
14,8,2,6,2,2
14,8,2,8,2,4
14,9,2,8,1,1
14,9,2,1,1,2
14,9,2,9,1,1
14,9,2,6,1,1
14,9,2,4,1,3
14,9,2,7,1,1
14,9,2,5,1,2
14,9,2,3,1,3
14,9,2,2,1,2
14,10,2,9,2,1
14,10,2,3,1,2
14,10,2,4,1,2
14,10,2,6,1,1
14,10,2,5,1,2
14,10,2,1,1,2
14,10,2,8,1,2
14,10,2,7,1,1
14,10,2,2,1,2
14,11,2,6,1,3
14,11,2,4,1,3
14,11,2,2,1,3
14,11,2,3,1,4
14,11,2,7,1,2
14,11,2,1,1,2
14,11,2,5,1,4
14,11,2,8,1,3
14,11,2,9,1,2
14,12,2,3,1,3
14,12,2,9,1,2
14,12,2,1,1,3
14,12,2,2,1,3
14,12,2,4,1,2
14,12,2,5,1,3
14,12,2,7,1,2
14,12,2,8,1,3
14,12,2,6,1,3
15,1,1,4,1,1
15,1,1,2,1,2
15,1,1,3,1,2
15,1,1,8,1,1
15,1,1,5,1,1
15,1,1,6,1,1
15,1,1,1,1,1
15,1,1,9,1,2
15,1,1,7,1,1
15,2,1,9,1,1
15,2,1,6,1,1
15,2,1,1,2,2
15,2,1,7,1,1
15,2,1,2,1,3
15,2,1,8,1,1
15,2,1,4,1,1
15,2,1,5,1,1
15,2,1,3,1,3
15,3,1,3,1,3
15,3,1,1,1,3
15,3,1,7,1,2
15,3,1,9,1,3
15,3,1,8,1,2
15,3,1,5,1,3
15,3,1,2,1,3
15,3,1,4,1,2
15,3,1,6,1,3
15,5,1,5,1,1
15,5,1,2,1,2
15,5,1,7,1,1
15,5,1,8,1,1
15,5,1,4,1,1
15,5,1,3,1,2
15,5,1,9,1,2
15,5,1,1,1,1
15,5,1,6,1,1
15,6,1,8,1,1
15,6,1,3,1,2
15,6,1,1,1,1
15,6,1,4,1,1
15,6,1,9,1,2
15,6,1,5,1,1
15,6,1,7,1,1
15,6,1,6,1,1
15,6,1,2,1,2
15,7,1,6,1,1
15,7,1,4,1,1
15,7,1,5,1,1
15,7,1,9,1,2
15,7,1,1,1,1
15,7,1,2,1,2
15,7,1,8,1,1
15,7,1,3,1,2
15,7,1,7,1,1
15,8,1,8,1,2
15,8,1,3,1,4
15,8,1,5,1,4
15,8,1,1,1,4
15,8,1,9,1,4
15,8,1,4,1,3
15,8,1,2,1,3
15,8,1,7,1,2
15,8,1,6,1,3
15,9,1,7,1,2
15,9,1,8,1,2
15,9,1,6,1,3
15,9,1,2,1,3
15,9,1,5,1,3
15,9,1,9,2,2
15,9,1,3,2,3
15,9,1,4,2,3
15,9,1,1,2,3
15,12,1,3,2,3
15,12,1,5,1,2
15,12,1,7,1,2
15,12,1,4,1,2
15,12,1,6,1,2
15,12,1,9,2,2
15,12,1,1,1,2
15,12,1,8,1,1
15,12,1,2,2,3
15,13,1,4,1,3
15,13,1,6,1,2
15,13,1,8,1,2
15,13,1,7,1,2
15,13,1,9,1,4
15,13,1,3,1,3
15,13,1,1,1,3
15,13,1,5,1,4
15,13,1,2,1,3
15,14,1,9,1,4
15,14,1,8,1,2
15,14,1,4,1,3
15,14,1,7,1,2
15,14,1,5,1,3
15,14,1,6,1,3
15,14,1,1,1,3
15,14,1,3,1,3
15,14,1,2,1,3
15,15,1,5,1,4
15,15,1,4,1,4
15,15,1,3,1,4
15,15,1,2,1,3
15,15,1,9,1,2
15,15,1,6,1,1
15,15,1,7,1,1
15,15,1,8,1,2
15,15,1,1,1,3
16,1,2,9,2,3
16,1,2,4,1,3
16,1,2,5,1,2
16,1,2,3,1,2
16,1,2,2,1,2
16,1,2,1,1,2
16,1,2,8,1,3
16,1,2,6,1,2
16,1,2,7,1,1
16,2,2,2,1,2
16,2,2,3,1,3
16,2,2,1,1,3
16,2,2,6,1,1
16,2,2,5,1,2
16,2,2,4,1,2
16,2,2,9,1,2
16,2,2,8,1,3
16,2,2,7,1,1
16,3,2,6,1,1
16,3,2,1,1,3
16,3,2,3,1,3
16,3,2,9,1,2
16,3,2,5,1,2
16,3,2,2,1,3
16,3,2,7,1,1
16,3,2,4,1,2
16,3,2,8,1,2
16,4,2,3,2,2
16,4,2,5,1,1
16,4,2,9,1,1
16,4,2,6,1,1
16,4,2,4,1,1
16,4,2,8,1,1
16,4,2,1,1,1
16,4,2,2,1,1
16,4,2,7,1,1
16,5,2,4,1,2
16,5,2,9,1,3
16,5,2,3,1,4
16,5,2,7,1,2
16,5,2,2,1,3
16,5,2,5,1,3
16,5,2,8,1,3
16,5,2,1,1,2
16,5,2,6,1,3
16,6,2,3,1,3
16,6,2,1,1,2
16,6,2,9,1,3
16,6,2,5,1,3
16,6,2,7,1,2
16,6,2,2,1,3
16,6,2,6,1,3
16,6,2,8,1,2
16,6,2,4,1,2
16,7,2,8,1,2
16,7,2,7,1,1
16,7,2,1,1,2
16,7,2,9,1,1
16,7,2,4,1,2
16,7,2,5,1,2
16,7,2,3,1,2
16,7,2,6,1,1
16,7,2,2,1,3
16,8,2,8,1,2
16,8,2,3,1,3
16,8,2,9,1,2
16,8,2,2,1,2
16,8,2,4,1,2
16,8,2,1,1,2
16,8,2,7,1,1
16,8,2,5,1,3
16,8,2,6,1,2
16,9,2,9,2,3
16,9,2,2,1,2
16,9,2,3,2,3
16,9,2,6,2,2
16,9,2,8,2,3
16,9,2,4,2,3
16,9,2,5,2,4
16,9,2,1,1,1
16,9,2,7,2,4
16,10,2,2,1,3
16,10,2,7,1,2
16,10,2,8,1,2
16,10,2,4,1,2
16,10,2,9,1,3
16,10,2,3,1,3
16,10,2,5,1,4
16,10,2,6,1,3
16,10,2,1,1,3
16,11,2,3,2,3
16,11,2,6,1,2
16,11,2,9,1,1
16,11,2,1,1,2
16,11,2,5,1,1
16,11,2,4,1,1
16,11,2,8,1,2
16,11,2,7,1,1
16,11,2,2,1,2
16,12,2,1,1,2
16,12,2,7,1,1
16,12,2,5,2,4
16,12,2,2,1,3
16,12,2,3,1,1
16,12,2,8,2,3
16,12,2,9,1,2
16,12,2,4,1,3
16,12,2,6,1,2
17,1,1,1,1,2
17,1,1,6,1,1
17,1,1,9,1,2
17,1,1,8,1,1
17,1,1,7,1,1
17,1,1,5,1,2
17,1,1,4,1,1
17,1,1,3,1,2
17,1,1,2,1,2
17,2,1,2,1,2
17,2,1,3,1,3
17,2,1,9,1,2
17,2,1,5,1,2
17,2,1,1,1,2
17,2,1,8,1,1
17,2,1,6,1,1
17,2,1,7,1,1
17,2,1,4,1,2
17,4,1,5,1,3
17,4,1,8,1,2
17,4,1,6,1,2
17,4,1,3,1,3
17,4,1,2,1,3
17,4,1,7,1,1
17,4,1,1,1,2
17,4,1,4,1,1
17,4,1,9,1,3
17,5,1,9,1,3
17,5,1,7,1,1
17,5,1,2,1,2
17,5,1,8,1,1
17,5,1,4,1,2
17,5,1,3,1,4
17,5,1,6,1,1
17,5,1,1,1,2
17,5,1,5,1,4
17,6,1,6,1,3
17,6,1,8,1,2
17,6,1,1,1,2
17,6,1,9,1,3
17,6,1,4,1,2
17,6,1,5,1,2
17,6,1,7,1,1
17,6,1,3,1,4
17,6,1,2,1,3
17,7,1,2,1,2
17,7,1,4,1,1
17,7,1,1,1,2
17,7,1,3,1,2
17,7,1,5,1,2
17,7,1,9,1,2
17,7,1,7,1,1
17,7,1,6,1,1
17,7,1,8,1,1
17,8,1,5,1,3
17,8,1,8,1,1
17,8,1,2,1,2
17,8,1,4,1,1
17,8,1,1,1,2
17,8,1,9,1,2
17,8,1,3,1,3
17,8,1,6,1,1
17,8,1,7,1,1
17,10,1,3,1,2
17,10,1,6,1,1
17,10,1,1,1,2
17,10,1,9,1,2
17,10,1,4,1,1
17,10,1,7,1,1
17,10,1,5,1,1
17,10,1,8,1,1
17,10,1,2,1,2
17,12,1,4,1,1
17,12,1,2,1,2
17,12,1,9,1,2
17,12,1,8,1,1
17,12,1,6,1,1
17,12,1,1,1,1
17,12,1,5,1,3
17,12,1,7,1,1
17,12,1,3,1,4
17,13,1,6,1,1
17,13,1,7,1,1
17,13,1,2,1,1
17,13,1,4,1,1
17,13,1,8,1,1
17,13,1,3,1,2
17,13,1,9,1,2
17,13,1,5,1,2
17,13,1,1,1,2
17,14,1,6,1,2
17,14,1,1,1,3
17,14,1,7,1,1
17,14,1,2,1,3
17,14,1,4,1,2
17,14,1,5,1,3
17,14,1,8,1,3
17,14,1,9,1,2
17,14,1,3,1,3
17,15,1,6,1,2
17,15,1,9,1,3
17,15,1,7,1,1
17,15,1,4,1,2
17,15,1,1,1,2
17,15,1,8,2,2
17,15,1,2,1,3
17,15,1,3,1,4
17,15,1,5,1,3
18,1,2,7,1,2
18,1,2,4,1,2
18,1,2,6,1,3
18,1,2,9,1,3
18,1,2,3,1,4
18,1,2,5,1,3
18,1,2,8,1,2
18,1,2,2,1,3
18,1,2,1,1,3
18,2,2,8,2,2
18,2,2,9,1,2
18,2,2,2,1,2
18,2,2,1,1,1
18,2,2,4,2,1
18,2,2,7,1,3
18,2,2,3,1,2
18,2,2,6,1,2
18,2,2,5,2,4
18,3,2,5,2,2
18,3,2,4,2,4
18,3,2,8,1,3
18,3,2,7,1,1
18,3,2,9,1,1
18,3,2,2,1,1
18,3,2,6,1,2
18,3,2,3,2,3
18,3,2,1,1,1
18,4,2,3,1,4
18,4,2,9,1,2
18,4,2,5,1,4
18,4,2,7,1,1
18,4,2,8,1,2
18,4,2,2,1,3
18,4,2,1,1,2
18,4,2,4,1,3
18,4,2,6,1,2
18,5,2,6,1,3
18,5,2,7,1,2
18,5,2,2,1,3
18,5,2,3,1,3
18,5,2,1,1,2
18,5,2,5,1,3
18,5,2,4,1,2
18,5,2,9,1,3
18,5,2,8,1,2
18,6,2,2,1,3
18,6,2,1,1,3
18,6,2,9,1,3
18,6,2,8,1,2
18,6,2,3,1,2
18,6,2,7,1,3
18,6,2,5,1,3
18,6,2,4,1,2
18,6,2,6,1,1
18,7,2,6,1,1
18,7,2,9,1,1
18,7,2,4,1,2
18,7,2,2,1,2
18,7,2,1,1,3
18,7,2,3,1,3
18,7,2,8,1,2
18,7,2,5,1,2
18,7,2,7,1,1
18,8,2,5,1,3
18,8,2,8,1,2
18,8,2,7,1,2
18,8,2,3,1,3
18,8,2,1,1,3
18,8,2,9,1,3
18,8,2,4,1,3
18,8,2,6,1,3
18,8,2,2,1,4
18,9,2,7,1,1
18,9,2,4,1,2
18,9,2,1,1,2
18,9,2,8,1,1
18,9,2,9,2,1
18,9,2,6,2,1
18,9,2,5,1,1
18,9,2,3,1,2
18,9,2,2,1,1
18,10,2,3,1,2
18,10,2,1,1,2
18,10,2,9,1,3
18,10,2,2,1,2
18,10,2,4,1,2
18,10,2,8,1,3
18,10,2,6,1,1
18,10,2,7,1,1
18,10,2,5,1,2
18,11,2,6,1,3
18,11,2,4,1,3
18,11,2,2,1,3
18,11,2,1,1,3
18,11,2,9,1,2
18,11,2,3,1,3
18,11,2,7,1,1
18,11,2,5,1,3
18,11,2,8,1,2
18,12,2,1,2,2
18,12,2,9,1,1
18,12,2,7,1,2
18,12,2,4,2,4
18,12,2,6,2,4
18,12,2,3,1,1
18,12,2,2,1,2
18,12,2,8,2,4
18,12,2,5,2,3
19,1,1,6,1,2
19,1,1,4,1,2
19,1,1,1,1,2
19,1,1,9,1,4
19,1,1,5,1,3
19,1,1,2,1,2
19,1,1,7,1,2
19,1,1,8,1,2
19,1,1,3,1,4
19,2,1,1,1,2
19,2,1,9,1,2
19,2,1,5,1,3
19,2,1,4,1,2
19,2,1,8,1,2
19,2,1,6,1,3
19,2,1,3,1,3
19,2,1,7,1,1
19,2,1,2,1,3
19,4,1,8,1,1
19,4,1,6,1,1
19,4,1,7,1,1
19,4,1,5,1,2
19,4,1,1,1,3
19,4,1,2,1,3
19,4,1,4,1,1
19,4,1,3,1,4
19,4,1,9,1,1
19,7,1,3,1,4
19,7,1,8,1,2
19,7,1,9,2,4
19,7,1,4,1,4
19,7,1,1,1,2
19,7,1,2,1,3
19,7,1,5,1,4
19,7,1,7,1,2
19,7,1,6,1,2
19,8,1,2,1,2
19,8,1,7,1,1
19,8,1,1,1,2
19,8,1,9,1,3
19,8,1,5,1,2
19,8,1,8,1,1
19,8,1,6,1,1
19,8,1,4,1,1
19,8,1,3,1,3
19,10,1,2,1,2
19,10,1,9,1,2
19,10,1,8,1,1
19,10,1,5,1,2
19,10,1,4,1,1
19,10,1,1,1,2
19,10,1,6,1,1
19,10,1,7,1,1
19,10,1,3,1,3
19,12,1,4,1,1
19,12,1,9,2,1
19,12,1,2,1,3
19,12,1,7,1,1
19,12,1,6,1,1
19,12,1,5,1,1
19,12,1,8,1,1
19,12,1,1,1,2
19,12,1,3,1,3
19,13,1,7,1,1
19,13,1,9,1,2
19,13,1,6,1,2
19,13,1,4,1,2
19,13,1,8,1,2
19,13,1,2,1,3
19,13,1,1,1,3
19,13,1,3,1,4
19,13,1,5,1,3
19,14,1,9,1,2
19,14,1,3,1,4
19,14,1,1,1,4
19,14,1,2,1,2
19,14,1,7,1,1
19,14,1,8,1,3
19,14,1,5,1,4
19,14,1,4,1,4
19,14,1,6,1,3
19,15,1,7,1,1
19,15,1,8,1,2
19,15,1,6,1,2
19,15,1,9,1,3
19,15,1,4,1,2
19,15,1,5,1,3
19,15,1,2,1,3
19,15,1,3,1,4
19,15,1,1,1,2
19,16,1,8,1,1
19,16,1,9,1,2
19,16,1,7,1,1
19,16,1,3,1,2
19,16,1,6,1,1
19,16,1,4,1,2
19,16,1,5,1,2
19,16,1,1,1,2
19,16,1,2,1,2
19,17,1,2,1,2
19,17,1,5,1,1
19,17,1,6,1,1
19,17,1,9,1,2
19,17,1,4,1,1
19,17,1,8,1,1
19,17,1,7,1,1
19,17,1,1,1,2
19,17,1,3,1,2
20,1,2,3,1,3
20,1,2,7,1,1
20,1,2,6,1,1
20,1,2,4,1,2
20,1,2,1,1,2
20,1,2,9,1,1
20,1,2,5,1,2
20,1,2,8,1,2
20,1,2,2,1,2
20,3,2,6,1,3
20,3,2,1,1,1
20,3,2,5,1,3
20,3,2,9,1,1
20,3,2,3,1,3
20,3,2,2,1,2
20,3,2,8,1,2
20,3,2,4,2,1
20,3,2,7,2,3
20,4,2,5,1,2
20,4,2,2,1,3
20,4,2,4,1,2
20,4,2,8,1,2
20,4,2,1,1,3
20,4,2,6,1,1
20,4,2,7,1,1
20,4,2,9,1,1
20,4,2,3,1,3
20,6,2,2,1,3
20,6,2,1,1,2
20,6,2,9,1,3
20,6,2,6,1,3
20,6,2,7,1,2
20,6,2,4,1,3
20,6,2,8,1,3
20,6,2,3,1,3
20,6,2,5,1,4
20,7,2,2,1,3
20,7,2,6,1,3
20,7,2,3,1,3
20,7,2,7,1,2
20,7,2,4,1,3
20,7,2,9,1,2
20,7,2,8,1,2
20,7,2,1,1,2
20,7,2,5,1,4
20,8,2,2,2,2
20,8,2,4,1,2
20,8,2,5,1,3
20,8,2,3,1,2
20,8,2,8,1,2
20,8,2,7,1,1
20,8,2,9,1,1
20,8,2,1,1,1
20,8,2,6,2,3
20,9,2,4,1,2
20,9,2,6,1,1
20,9,2,5,1,2
20,9,2,9,1,1
20,9,2,1,1,4
20,9,2,3,1,2
20,9,2,8,1,2
20,9,2,7,1,1
20,9,2,2,1,2
20,10,2,5,1,3
20,10,2,3,1,3
20,10,2,1,1,2
20,10,2,4,1,2
20,10,2,2,1,3
20,10,2,8,1,3
20,10,2,7,1,2
20,10,2,6,1,3
20,10,2,9,1,2
20,11,2,4,1,2
20,11,2,3,1,3
20,11,2,5,1,4
20,11,2,8,1,2
20,11,2,1,1,2
20,11,2,2,1,3
20,11,2,6,1,3
20,11,2,9,1,3
20,11,2,7,1,2
20,12,2,2,1,2
20,12,2,5,1,2
20,12,2,3,1,2
20,12,2,1,1,2
20,12,2,9,1,1
20,12,2,7,2,3
20,12,2,8,1,2
20,12,2,4,2,3
20,12,2,6,1,2
20,13,2,8,1,2
20,13,2,1,1,1
20,13,2,6,1,2
20,13,2,9,1,2
20,13,2,2,1,1
20,13,2,7,1,2
20,13,2,3,1,1
20,13,2,5,1,2
20,13,2,4,1,1
20,14,2,6,1,1
20,14,2,4,1,3
20,14,2,2,1,3
20,14,2,7,1,1
20,14,2,3,1,3
20,14,2,5,1,3
20,14,2,8,1,3
20,14,2,1,1,4
20,14,2,9,1,4
21,2,1,5,1,2
21,2,1,7,1,1
21,2,1,9,1,1
21,2,1,8,1,1
21,2,1,1,1,2
21,2,1,3,1,2
21,2,1,2,1,2
21,2,1,4,1,1
21,2,1,6,1,1
21,6,1,8,1,1
21,6,1,3,1,1
21,6,1,5,1,3
21,6,1,4,1,1
21,6,1,2,1,1
21,6,1,6,1,1
21,6,1,9,1,3
21,6,1,1,1,1
21,6,1,7,1,1
21,7,1,3,1,4
21,7,1,4,1,1
21,7,1,7,1,1
21,7,1,8,1,1
21,7,1,2,1,4
21,7,1,6,1,1
21,7,1,1,1,4
21,7,1,5,1,4
21,7,1,9,1,1
21,8,1,7,1,1
21,8,1,1,2,4
21,8,1,8,1,1
21,8,1,9,1,1
21,8,1,6,1,1
21,8,1,4,1,1
21,8,1,2,1,4
21,8,1,5,1,4
21,8,1,3,1,4
21,10,1,2,1,1
21,10,1,1,1,1
21,10,1,7,1,1
21,10,1,6,1,1
21,10,1,4,1,1
21,10,1,8,1,1
21,10,1,9,1,3
21,10,1,5,1,4
21,10,1,3,1,3
21,11,1,8,1,1
21,11,1,7,1,1
21,11,1,6,1,1
21,11,1,5,1,2
21,11,1,3,1,2
21,11,1,4,1,2
21,11,1,1,1,2
21,11,1,2,1,2
21,11,1,9,1,2
21,13,1,1,1,1
21,13,1,6,1,1
21,13,1,4,1,1
21,13,1,8,1,1
21,13,1,3,1,1
21,13,1,5,1,1
21,13,1,2,1,1
21,13,1,9,1,1
21,13,1,7,1,1
21,14,1,2,1,1
21,14,1,1,1,1
21,14,1,8,1,1
21,14,1,9,1,4
21,14,1,7,1,1
21,14,1,6,1,1
21,14,1,5,1,1
21,14,1,4,1,1
21,14,1,3,1,1
21,15,1,9,1,1
21,15,1,5,1,3
21,15,1,7,1,1
21,15,1,3,1,4
21,15,1,6,1,1
21,15,1,8,1,1
21,15,1,2,1,4
21,15,1,4,2,4
21,15,1,1,1,4
21,16,1,1,1,2
21,16,1,9,1,1
21,16,1,3,1,2
21,16,1,5,1,2
21,16,1,8,1,1
21,16,1,7,1,1
21,16,1,4,1,1
21,16,1,2,1,2
21,16,1,6,1,1
21,17,1,1,1,2
21,17,1,6,1,1
21,17,1,8,1,1
21,17,1,2,1,2
21,17,1,4,1,1
21,17,1,9,1,1
21,17,1,7,1,1
21,17,1,3,1,2
21,17,1,5,1,2
21,18,1,7,1,1
21,18,1,3,1,4
21,18,1,1,1,4
21,18,1,8,1,1
21,18,1,2,1,3
21,18,1,5,1,3
21,18,1,6,1,1
21,18,1,4,1,1
21,18,1,9,1,1
22,1,2,1,1,3
22,1,2,4,1,2
22,1,2,2,1,3
22,1,2,6,1,1
22,1,2,9,1,2
22,1,2,8,1,2
22,1,2,5,1,2
22,1,2,3,1,3
22,1,2,7,1,1
22,2,2,1,1,1
22,2,2,4,2,4
22,2,2,2,1,2
22,2,2,9,1,1
22,2,2,8,2,4
22,2,2,5,2,3
22,2,2,7,2,3
22,2,2,6,2,2
22,2,2,3,2,2
22,5,2,4,1,2
22,5,2,2,1,3
22,5,2,6,1,2
22,5,2,1,1,3
22,5,2,8,1,3
22,5,2,3,1,4
22,5,2,9,1,3
22,5,2,7,1,1
22,5,2,5,1,3
22,6,2,2,1,4
22,6,2,4,1,2
22,6,2,1,1,4
22,6,2,7,1,1
22,6,2,5,1,3
22,6,2,8,1,3
22,6,2,3,1,4
22,6,2,9,1,3
22,6,2,6,1,1
22,7,2,8,1,2
22,7,2,4,1,2
22,7,2,5,1,2
22,7,2,7,1,1
22,7,2,6,1,1
22,7,2,3,1,2
22,7,2,2,1,1
22,7,2,1,1,3
22,7,2,9,1,2
22,8,2,3,1,2
22,8,2,8,2,2
22,8,2,7,1,1
22,8,2,5,1,2
22,8,2,9,1,2
22,8,2,6,1,3
22,8,2,4,1,2
22,8,2,1,1,2
22,8,2,2,1,2
22,9,2,1,1,3
22,9,2,2,1,3
22,9,2,8,1,3
22,9,2,3,1,4
22,9,2,6,1,2
22,9,2,7,1,1
22,9,2,4,1,2
22,9,2,5,1,3
22,9,2,9,1,3
22,10,2,2,1,3
22,10,2,3,1,3
22,10,2,6,1,2
22,10,2,4,1,2
22,10,2,5,1,3
22,10,2,8,1,2
22,10,2,1,1,3
22,10,2,7,1,2
22,10,2,9,1,3
22,11,2,8,2,4
22,11,2,5,2,2
22,11,2,4,2,2
22,11,2,6,2,1
22,11,2,1,1,2
22,11,2,9,2,1
22,11,2,7,1,3
22,11,2,2,2,2
22,11,2,3,2,2
22,12,2,2,1,3
22,12,2,9,1,3
22,12,2,5,1,2
22,12,2,7,1,1
22,12,2,8,1,2
22,12,2,4,1,2
22,12,2,1,1,2
22,12,2,3,1,3
22,12,2,6,1,2
22,13,2,3,1,3
22,13,2,5,2,3
22,13,2,4,2,3
22,13,2,7,1,2
22,13,2,6,1,2
22,13,2,8,2,2
22,13,2,1,2,2
22,13,2,2,1,2
22,13,2,9,1,2
22,14,2,7,1,1
22,14,2,2,1,2
22,14,2,4,2,3
22,14,2,8,1,1
22,14,2,1,1,1
22,14,2,3,1,2
22,14,2,6,2,2
22,14,2,5,2,4
22,14,2,9,1,2
23,1,1,5,1,1
23,1,1,9,1,1
23,1,1,2,1,1
23,1,1,4,1,1
23,1,1,1,1,1
23,1,1,6,1,2
23,1,1,7,1,1
23,1,1,3,1,1
23,1,1,8,1,1
23,3,1,6,1,1
23,3,1,3,1,4
23,3,1,8,1,1
23,3,1,7,1,1
23,3,1,5,1,4
23,3,1,2,1,1
23,3,1,9,1,4
23,3,1,4,1,1
23,3,1,1,1,3
23,4,1,5,1,4
23,4,1,1,1,4
23,4,1,6,1,4
23,4,1,4,1,3
23,4,1,3,1,3
23,4,1,9,1,3
23,4,1,7,1,3
23,4,1,2,1,3
23,4,1,8,1,3
23,7,1,6,1,2
23,7,1,3,1,2
23,7,1,1,1,2
23,7,1,7,1,1
23,7,1,9,1,1
23,7,1,2,1,2
23,7,1,4,1,1
23,7,1,8,1,2
23,7,1,5,1,2
23,8,1,7,1,1
23,8,1,9,1,1
23,8,1,6,1,2
23,8,1,8,1,1
23,8,1,2,1,4
23,8,1,3,1,4
23,8,1,5,1,1
23,8,1,4,1,1
23,8,1,1,1,4
23,9,1,4,1,2
23,9,1,9,2,2
23,9,1,8,1,2
23,9,1,3,1,2
23,9,1,2,1,2
23,9,1,7,1,1
23,9,1,1,1,2
23,9,1,5,1,2
23,9,1,6,1,1
23,11,1,7,1,1
23,11,1,5,1,1
23,11,1,2,1,3
23,11,1,3,1,3
23,11,1,6,1,1
23,11,1,8,1,2
23,11,1,9,1,1
23,11,1,1,1,2
23,11,1,4,1,3
23,13,1,1,1,2
23,13,1,6,1,1
23,13,1,2,1,2
23,13,1,8,1,1
23,13,1,3,1,3
23,13,1,7,1,1
23,13,1,4,1,2
23,13,1,5,1,3
23,13,1,9,1,1
23,14,1,1,1,3
23,14,1,9,1,1
23,14,1,7,2,2
23,14,1,8,1,1
23,14,1,3,1,3
23,14,1,2,2,3
23,14,1,4,1,1
23,14,1,5,1,1
23,14,1,6,1,2
23,15,1,8,1,2
23,15,1,9,1,2
23,15,1,3,1,4
23,15,1,6,1,3
23,15,1,5,1,2
23,15,1,2,1,2
23,15,1,1,1,3
23,15,1,4,1,2
23,15,1,7,1,1
23,16,1,8,1,1
23,16,1,7,1,1
23,16,1,1,1,1
23,16,1,3,2,4
23,16,1,9,1,4
23,16,1,4,1,2
23,16,1,5,1,1
23,16,1,6,1,1
23,16,1,2,1,3
23,17,1,1,1,1
23,17,1,4,2,4
23,17,1,5,1,2
23,17,1,3,1,2
23,17,1,2,1,1
23,17,1,8,1,1
