"grappe","menage","country","year","hhid","vague","month","zae","region","milieu","hhweight","hhsize","eqadu1","eqadu2","hgender","hage","hmstat","hreligion","hnation","hethnie","halfa","halfa2","heduc","hdiploma","hhandig","hactiv7j","hactiv12m","hbranch","hsectins","hcsp","dali","dnal","dtot","pcexp","zzae","zref","def_spa","def_temp","def_temp_prix2021m11","def_temp_cpi","def_temp_adj","zali0","dtet","monthly_cpi","cpi2017","icp2017","dollars"
183,4,"SEN",2021,18304,2,6/1/2022,3,4,2,227.185036941772,5,3.18500000238419,2.68787527084351,2,31,2,1,13,1,1,1,4,1,0,1,1,9,3,3,1036453.57421875,389687.875,1426141.5,314055.75,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,279023.09375,122.709610623538,1.09709358215332,238.577697753906,2.91609644889832
183,11,"SEN",2021,18311,2,6/1/2022,3,4,2,227.185036941772,9,6.97000002861023,4.71377897262573,1,67,3,1,13,1,1,1,1,0,0,5,1,1,3,9,1654232.5135498,860817.811767578,2515050.25,307693.46875,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,273370.53125,122.709610623538,1.09709358215332,238.577697753906,2.85702109336853
184,8,"SEN",2021,18408,1,1/1/2022,3,4,2,288.285471149699,11,8.90000003576279,6.05771112442017,1,66,3,1,13,1,0,0,1,0,0,1,1,1,3,9,2478725.93847656,2462075.05111694,4940801,494559.78125,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,459453.78125,117.63986263786,1.09709358215332,238.577697753906,4.58087491989136
184,5,"SEN",2021,18405,1,1/1/2022,3,4,2,288.285471149699,12,9.5100000500679,6.2782940864563,1,59,3,1,13,1,1,1,6,3,0,1,1,1,3,9,2928606.04284668,3667243.56304932,6595849.5,605206.5625,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,562246.375,117.63986263786,1.09709358215332,238.577697753906,5.60574388504028
184,12,"SEN",2021,18412,1,1/1/2022,3,4,2,288.285471149699,9,7.75,4.71377897262573,1,61,3,1,13,1,1,1,3,0,0,1,1,1,3,9,2033146.2064209,1857239.70935059,3890386,475953.28125,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,442168.03125,117.63986263786,1.09709358215332,238.577697753906,4.40853118896484
184,9,"SEN",2021,18409,1,1/1/2022,3,4,2,288.285471149699,3,2.21000003814697,2.19882225990295,1,65,2,1,13,1,1,1,1,0,0,1,1,1,3,9,1567623.25878906,1286249.06576538,2853872.25,1047435.75,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,973084.1875,117.63986263786,1.09709358215332,238.577697753906,9.70190525054932
184,4,"SEN",2021,18404,1,1/1/2022,3,4,2,288.285471149699,10,7.45999997854233,5.3904128074646,1,34,2,1,13,1,1,1,4,1,0,1,1,1,3,9,3214088.04101563,3186402.44873047,6400490.5,704737.5,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,654712.1875,117.63986263786,1.09709358215332,238.577697753906,6.52765226364136
184,11,"SEN",2021,18411,1,1/1/2022,3,4,2,288.285471149699,5,3.8299999833107,2.84862303733826,1,46,2,1,13,1,1,1,3,0,0,1,1,1,3,9,1993758.25,1332783.09118652,3326541.25,732549.625,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,680550,117.63986263786,1.09709358215332,238.577697753906,6.78526258468628
184,10,"SEN",2021,18410,1,1/1/2022,3,4,2,288.285471149699,11,8.68999993801117,5.4649920463562,1,50,3,1,13,1,0,0,3,0,0,1,1,1,3,9,1350272.08032227,1059156.58996582,2409428.75,241176.8125,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,224057.015625,117.63986263786,1.09709358215332,238.577697753906,2.2339072227478
184,7,"SEN",2021,18407,1,1/1/2022,3,4,2,288.285471149699,8,5.84499996900558,4.4858865737915,1,55,2,1,13,1,1,1,4,1,0,1,1,1,3,9,1301293.8729248,1223027.36380005,2524321.25,347431.15625,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,322768.96875,117.63986263786,1.09709358215332,238.577697753906,3.21809148788452
184,3,"SEN",2021,18403,1,1/1/2022,3,4,2,288.285471149699,6,4.90000003576279,3.56045484542847,1,36,2,1,13,1,1,1,3,0,0,1,1,4,3,9,3086680.08789063,2261023.88253784,5347704,981364.25,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,911702.75,117.63986263786,1.09709358215332,238.577697753906,9.08991527557373
184,1,"SEN",2021,18401,1,1/1/2022,3,4,2,288.285471149699,6,4.08499997854233,3.24624681472778,1,44,2,1,13,1,1,1,3,0,0,1,1,1,3,9,2270644.33105469,1762828.68353271,4033473,740188,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,687646.1875,117.63986263786,1.09709358215332,238.577697753906,6.85601329803467
184,6,"SEN",2021,18406,1,1/1/2022,3,4,2,288.285471149699,5,3.97000002861023,3.16717648506165,1,68,2,1,13,1,1,1,4,1,0,1,1,1,3,9,2440241.95336914,1191237.28314209,3631479.25,799701.125,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,742934.8125,117.63986263786,1.09709358215332,238.577697753906,7.40725517272949
184,2,"SEN",2021,18402,1,1/1/2022,3,4,2,288.285471149699,9,7.83000004291534,5.16597747802734,1,72,3,1,13,1,1,1,3,0,0,1,1,1,3,9,2751661.55102539,3170137.34564209,5921799,724478.1875,335733.59375,369665.5,0.908209145069122,0.977603733539581,1.0033506155014,0.977591097354889,0.993236839771271,196233.068481445,673051.5,117.63986263786,1.09709358215332,238.577697753906,6.71050024032593
185,5,"SEN",2021,18505,2,5/1/2022,3,4,1,198.359099737721,26,19.0949999690056,11.6472206115723,1,94,2,1,13,3,0,0,1,0,1,5,1,,3,9,3129014.15332031,1507456.66168213,4636471,179091.46875,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,177124.3125,120.447434613292,1.09709358215332,238.577697753906,1.82931327819824
185,10,"SEN",2021,18510,2,5/1/2022,3,4,1,198.359099737721,21,17.3499999046326,10.3369951248169,2,58,5,1,13,3,0,0,1,0,0,5,1,,3,9,4578680.30517578,2870827.53540039,7449508,356261.59375,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,352348.375,120.447434613292,1.09709358215332,238.577697753906,3.63900089263916
185,7,"SEN",2021,18507,2,5/1/2022,3,4,1,198.359099737721,8,6.32499998807907,4.78946924209595,1,65,2,1,13,3,0,0,1,0,1,5,3,,,,1758728.73144531,491323.908569336,2250052.75,282464.1875,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,279361.59375,120.447434613292,1.09709358215332,238.577697753906,2.88520431518555
185,12,"SEN",2021,18512,2,5/1/2022,3,4,1,198.359099737721,9,7.4200000166893,5.31571865081787,1,54,2,1,13,3,0,0,1,0,0,1,1,6,3,4,2305796.51611328,1459023.12130737,3764819.75,420109.375,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,415494.84375,120.447434613292,1.09709358215332,238.577697753906,4.29116821289063
185,2,"SEN",2021,18502,2,5/1/2022,3,4,1,198.359099737721,14,11.6599999666214,7.58492422103882,1,63,3,1,13,3,0,0,1,0,0,1,1,1,3,9,3307169.74926758,1865870.86146545,5173040.5,371089.40625,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,367013.3125,120.447434613292,1.09709358215332,238.577697753906,3.79045820236206
185,1,"SEN",2021,18501,2,5/1/2022,3,4,1,198.359099737721,22,16.089999973774,10.5450468063354,1,51,2,1,13,3,0,0,1,0,0,1,1,10,3,9,4930706.14697266,1189453.82601929,6120160,279383.53125,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,276314.75,120.447434613292,1.09709358215332,238.577697753906,2.85373711585999
185,11,"SEN",2021,18511,2,5/1/2022,3,4,1,198.359099737721,30,19.834999859333,13.549108505249,1,79,5,1,13,3,1,1,1,0,0,5,3,,,,5557918.80822754,4849422.81881714,10407342,348400.90625,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,344574.03125,120.447434613292,1.09709358215332,238.577697753906,3.55870866775513
185,4,"SEN",2021,18504,2,5/1/2022,3,4,1,198.359099737721,10,8.09999996423721,5.3904128074646,1,52,3,1,13,3,1,1,1,0,0,1,1,11,3,9,3540221.45751953,2273590.91903687,5813812.5,583877.5,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,577464.125,120.447434613292,1.09709358215332,238.577697753906,5.96396255493164
185,3,"SEN",2021,18503,2,5/1/2022,3,4,1,198.359099737721,8,7.02999997138977,4.63795375823975,1,53,2,1,13,3,1,1,4,1,1,1,1,1,3,9,2211930.45507813,1253601.91992188,3465532.5,435051.53125,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,430272.875,120.447434613292,1.09709358215332,238.577697753906,4.44379329681396
185,9,"SEN",2021,18509,2,5/1/2022,3,4,1,198.359099737721,19,13.7849999070168,9.21921253204346,1,65,2,1,13,3,1,1,4,2,0,5,3,,,,4137888.22924805,3503536.11749268,7641424.5,403907.0625,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,399470.46875,120.447434613292,1.09709358215332,238.577697753906,4.12567090988159
185,8,"SEN",2021,18508,2,5/1/2022,3,4,1,198.359099737721,11,9.28000003099442,6.05771112442017,1,73,2,1,13,3,0,0,1,0,1,5,3,,,,2906699.87304688,1657734.75064087,4564434.5,416730.21875,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,412152.8125,120.447434613292,1.09709358215332,238.577697753906,4.25665235519409
185,6,"SEN",2021,18506,2,5/1/2022,3,4,1,198.359099737721,16,12.6399999856949,8.44200134277344,1,64,3,1,13,3,1,1,3,0,0,1,1,2,3,9,2816925.95507813,2192725.37207031,5009651.5,314447.5625,368085.09375,369665.5,0.995724737644196,1.00678336620331,1.02729642391205,1.00092208385468,1.0228830575943,196233.068481445,310993.625,120.447434613292,1.09709358215332,238.577697753906,3.21189546585083
186,1,"SEN",2021,18601,1,12/1/2021,3,4,1,239.612478870087,17,13.6650000214577,8.22867679595947,1,42,2,1,13,3,1,1,1,0,0,1,1,1,3,9,3813603.59936523,2428636.39355469,6242240,368767.15625,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,372115.4375,117.351319308305,1.09709358215332,238.577697753906,3.78924608230591
186,11,"SEN",2021,18611,1,12/1/2021,3,4,1,239.612478870087,14,9.23499995470047,6.71692180633545,1,43,3,1,13,3,1,1,1,0,0,1,1,6,3,9,3004236.60644531,2097030.59823608,5101267,365940.71875,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,369263.3125,117.351319308305,1.09709358215332,238.577697753906,3.76020288467407
186,4,"SEN",2021,18604,1,12/1/2021,3,4,1,239.612478870087,28,21.0199998617172,12.7379055023193,2,33,3,1,13,3,1,1,1,0,0,5,3,,,,6978035.86767578,4989781.34060669,11967817,429257.21875,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,433154.71875,117.351319308305,1.09709358215332,238.577697753906,4.41080808639526
186,13,"SEN",2021,18613,1,12/1/2021,3,4,1,752.045294959881,10,5.89999997615814,5.09092664718628,1,27,2,1,13,3,0,0,1,0,0,1,1,1,3,9,1501214.41186523,452330.563720703,1953545,196193.28125,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,197974.640625,117.351319308305,1.09709358215332,238.577697753906,2.01597285270691
186,5,"SEN",2021,18605,1,12/1/2021,3,4,1,239.612478870087,5,3.34999996423721,2.84862303733826,2,40,3,1,13,3,0,0,1,0,0,1,1,1,3,9,1429602.92480469,1005331.36306763,2434934.25,489077.78125,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,493518.4375,117.351319308305,1.09709358215332,238.577697753906,5.02549123764038
186,2,"SEN",2021,18602,1,12/1/2021,3,4,1,239.612478870087,10,7.24000000953674,5.09092664718628,1,57,3,1,13,3,0,0,1,0,0,1,1,5,3,3,1305309.5078125,860739.079223633,2166048.5,217534.859375,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,219510,117.351319308305,1.09709358215332,238.577697753906,2.235267162323
186,9,"SEN",2021,18609,1,12/1/2021,3,4,1,239.612478870087,7,5.2399999499321,3.638516664505,1,47,2,1,13,3,0,0,1,0,0,1,1,1,3,9,1422779.72412109,741890.560913086,2164670.25,310566.34375,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,313386.1875,117.351319308305,1.09709358215332,238.577697753906,3.19120693206787
186,6,"SEN",2021,18606,1,12/1/2021,3,4,1,239.612478870087,9,6.76999998092651,4.86502647399902,1,40,2,1,13,3,0,0,1,0,0,1,1,5,3,3,1323412.89672852,848639.569854736,2172052.5,242375.390625,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,244576.0625,117.351319308305,1.09709358215332,238.577697753906,2.49051451683044
186,10,"SEN",2021,18610,1,12/1/2021,3,4,1,239.612478870087,8,6.32000005245209,4.78946924209595,1,78,2,1,13,3,0,0,1,0,0,5,1,,3,9,906904.412841797,550666.923065186,1457571.375,182978.703125,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,184640.078125,117.351319308305,1.09709358215332,238.577697753906,1.88018727302551
186,12,"SEN",2021,18612,1,12/1/2021,3,4,1,239.612478870087,9,7.14000004529953,4.86502647399902,1,51,2,1,13,3,1,1,1,0,0,1,1,1,3,9,1131157.85400391,733277.544921875,1864435.375,208048.953125,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,209937.953125,117.351319308305,1.09709358215332,238.577697753906,2.13779520988464
186,3,"SEN",2021,18603,1,12/1/2021,3,4,1,239.612478870087,13,9.16500002145767,6.64404344558716,1,78,2,1,13,3,1,1,1,0,1,1,1,2,3,9,1549354.91918945,909500.185913086,2458855,189954.796875,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,191679.515625,117.351319308305,1.09709358215332,238.577697753906,1.95186972618103
186,7,"SEN",2021,18607,1,12/1/2021,3,4,1,239.612478870087,7,5.31999999284744,3.79408812522888,2,39,2,1,13,3,1,0,4,1,0,1,1,2,3,9,2006471.45605469,1265249.42578125,3271721,469395.5,368085.09375,369665.5,0.995724737644196,0.986765265464783,1.00088965892792,0.975193321704865,1.00254487991333,196233.068481445,473657.4375,117.351319308305,1.09709358215332,238.577697753906,4.82324695587158
187,7,"SEN",2021,18707,2,6/1/2022,3,4,1,301.821446741553,7,5.31000000238419,3.94895386695862,1,72,3,1,13,3,1,1,1,0,0,5,3,,,,1743977.60058594,4168362.45654297,5912340,848246.5,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,832808.8125,122.709610623538,1.09709358215332,238.577697753906,8.56710720062256
187,10,"SEN",2021,18710,2,6/1/2022,3,4,1,301.821446741553,7,5.18000000715256,3.79408812522888,1,36,2,1,13,3,0,0,1,0,0,1,1,,3,5,2109951.20703125,2260091.6026001,4370043,626972.375,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,615561.75,122.709610623538,1.09709358215332,238.577697753906,6.33228588104248
187,5,"SEN",2021,18705,2,6/1/2022,3,4,1,301.821446741553,8,5.8400000333786,4.4858865737915,2,54,2,1,13,3,0,0,1,0,0,5,3,,,,1382221.77636719,1060754.63873291,2442976.5,306683.21875,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,301101.75,122.709610623538,1.09709358215332,238.577697753906,3.09743452072144
187,8,"SEN",2021,18708,2,6/1/2022,3,4,1,301.821446741553,6,4.80000001192093,3.71639275550842,2,69,5,1,13,3,0,0,1,0,0,5,3,,,,2041029.33544922,1339065.85748291,3380095.25,565768,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,555471.3125,122.709610623538,1.09709358215332,238.577697753906,5.71413564682007
187,3,"SEN",2021,18703,2,6/1/2022,3,4,1,301.821446741553,9,6.3199999332428,4.56199073791504,1,41,3,1,13,3,1,1,1,0,0,1,1,4,3,9,1577510.44628906,1199044.38543701,2776554.75,309830.6875,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,304191.9375,122.709610623538,1.09709358215332,238.577697753906,3.12922334671021
187,2,"SEN",2021,18702,2,6/1/2022,3,4,1,301.821446741553,7,5.31999999284744,3.94895386695862,2,36,2,1,13,3,1,1,1,0,0,1,1,6,3,9,1672811.63769531,1377600.73712158,3050412.25,437644.21875,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,429679.3125,122.709610623538,1.09709358215332,238.577697753906,4.42011260986328
187,6,"SEN",2021,18706,2,6/1/2022,3,4,1,301.821446741553,5,4.33999997377396,3.00836849212646,1,56,2,1,13,3,0,0,1,0,0,5,1,,3,9,3037820.88476563,867560.432617188,3905381.25,784429.875,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,770153.6875,122.709610623538,1.09709358215332,238.577697753906,7.92257356643677
187,12,"SEN",2021,18712,2,6/1/2022,3,4,1,301.821446741553,8,5.73499995470047,4.18000173568726,1,41,2,1,13,3,1,1,1,0,0,1,1,4,3,9,2072119.05419922,1444466.63085938,3516585.75,441460.59375,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,433426.21875,122.709610623538,1.09709358215332,238.577697753906,4.45865678787231
187,11,"SEN",2021,18711,2,6/1/2022,3,4,1,301.821446741553,6,4.39499998092651,3.40375375747681,1,40,3,1,13,1,1,1,6,3,0,1,1,9,1,3,2939823.25927734,2722211.22546387,5662034.5,947724.1875,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,930476.125,122.709610623538,1.09709358215332,238.577697753906,9.57181072235107
187,9,"SEN",2021,18709,2,6/1/2022,3,4,1,301.821446741553,9,7.66000002622604,5.0157527923584,2,58,5,1,13,3,0,0,1,0,0,5,1,,3,9,3099201.95800781,2237947.7364502,5337149.5,595562.8125,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,584723.875,122.709610623538,1.09709358215332,238.577697753906,6.01505613327026
187,1,"SEN",2021,18701,2,6/1/2022,3,4,1,301.821446741553,6,4.4200000166893,3.40375375747681,2,54,2,1,13,3,0,0,1,0,0,1,1,4,3,9,1270160.19970703,1225807.58074951,2495967.75,417780.75,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,410177.34375,122.709610623538,1.09709358215332,238.577697753906,4.21949577331543
187,4,"SEN",2021,18704,2,6/1/2022,3,4,1,301.821446741553,10,6.57499998807907,5.09092664718628,1,50,2,1,13,3,0,0,1,0,0,1,1,8,3,9,3063057.03613281,1792402.69232178,4855459.5,487630.6875,368085.09375,369665.5,0.995724737644196,1.01418232917786,1.04659056663513,1.01972091197968,1.03040039539337,196233.068481445,478756.0625,122.709610623538,1.09709358215332,238.577697753906,4.92496538162231
188,7,"SEN",2021,18807,2,6/1/2022,3,4,2,350.408764039825,3,2.24000000953674,2.03320145606995,1,56,2,1,13,3,0,0,1,0,0,1,1,1,3,9,1013859.48828125,328536.536834717,1342396,492689.75,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,437730.59375,122.709610623538,1.09709358215332,238.577697753906,4.57476377487183
188,9,"SEN",2021,18809,2,6/1/2022,3,4,2,350.408764039825,15,9.7150000333786,7.22467422485352,1,83,3,1,13,3,0,0,1,0,1,5,3,,,,2605615.45019531,1348270.78793335,3953886.25,290233.15625,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,257857.890625,122.709610623538,1.09709358215332,238.577697753906,2.69489717483521
188,2,"SEN",2021,18802,2,6/1/2022,3,4,2,350.408764039825,18,12.0949999690056,8.29985237121582,1,48,2,1,13,3,0,0,1,0,0,1,1,8,3,3,1132132.89892578,898332.823181152,2030465.75,124204.4921875,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,110349.578125,122.709610623538,1.09709358215332,238.577697753906,1.15327382087708
188,12,"SEN",2021,18812,2,6/1/2022,3,4,2,350.408764039825,7,4.53500002622604,3.638516664505,2,62,5,1,13,3,0,0,1,0,1,5,1,,3,9,1946169.72363281,432201.860290527,2378371.5,374106.9375,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,332375.625,122.709610623538,1.09709358215332,238.577697753906,3.47368907928467
188,5,"SEN",2021,18805,2,6/1/2022,3,4,2,350.408764039825,12,8.29000002145767,6.1313362121582,1,43,3,1,13,3,0,0,1,0,0,1,1,8,3,9,1378492.16210938,755917.301452637,2134409.5,195844.15625,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,173997.90625,122.709610623538,1.09709358215332,238.577697753906,1.81846845149994
188,11,"SEN",2021,18811,2,6/1/2022,3,4,2,350.408764039825,6,3.77499997615814,3.24624681472778,1,42,2,1,13,3,1,1,1,0,0,1,1,6,3,9,933159.125976563,277656.829284668,1210816,222198.453125,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,197412.390625,122.709610623538,1.09709358215332,238.577697753906,2.06317567825317
188,4,"SEN",2021,18804,2,6/1/2022,3,4,2,350.408764039825,17,13.1399999856949,7.94328212738037,1,44,2,1,13,3,0,0,1,0,0,1,1,1,3,9,1888935.46484375,912753.145629883,2801688.5,181461.734375,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,161219.828125,122.709610623538,1.09709358215332,238.577697753906,1.68492364883423
188,8,"SEN",2021,18808,2,6/1/2022,3,4,2,350.408764039825,9,6.42999994754791,4.71377897262573,2,60,5,1,13,3,1,1,1,0,0,1,1,1,3,9,1212219.2109375,1109005.70410156,2321225,283980.71875,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,252302.90625,122.709610623538,1.09709358215332,238.577697753906,2.63684153556824
188,3,"SEN",2021,18803,2,6/1/2022,3,4,2,350.408764039825,9,5.84499996900558,4.40963888168335,1,42,2,1,13,3,0,0,1,0,0,1,1,1,3,9,1534578.17211914,922904.722167969,2457483,300650.625,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,267113.3125,122.709610623538,1.09709358215332,238.577697753906,2.79162645339966
188,10,"SEN",2021,18810,2,6/1/2022,3,4,2,350.408764039825,17,13.4199999570847,8.79622268676758,1,64,3,1,13,3,0,0,1,0,0,1,1,1,3,9,4447452.95556641,4314817.95483398,8762271,567520.9375,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,504214.4375,122.709610623538,1.09709358215332,238.577697753906,5.26959276199341
188,1,"SEN",2021,18801,2,6/1/2022,3,4,2,350.408764039825,5,3.68999999761581,2.84862303733826,1,55,2,1,13,3,1,1,1,0,0,1,1,1,3,9,1689855.6875,658857.849731445,2348713.5,517218.625,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,459523.3125,122.709610623538,1.09709358215332,238.577697753906,4.80252170562744
188,6,"SEN",2021,18806,2,6/1/2022,3,4,2,350.408764039825,10,7.25499999523163,4.94045352935791,1,49,2,1,13,3,0,0,1,0,0,1,1,2,3,9,1746600.19165039,702097.225402832,2448697.5,269618.25,335733.59375,369665.5,0.908209145069122,1.02223908901215,1.04659056663513,1.01972091197968,1.03858602046967,196233.068481445,239542.546875,122.709610623538,1.09709358215332,238.577697753906,2.50348162651062
189,4,"SEN",2021,18904,1,12/1/2021,3,4,2,185.920598059938,9,7.13999998569489,4.86502647399902,1,64,3,1,13,3,0,0,1,0,0,1,1,1,3,9,2030643.40820313,645527.09777832,2676170.5,327405.0625,335733.59375,369665.5,0.908209145069122,1.02030253410339,1.00088965892792,0.975193321704865,1.03661847114563,196233.068481445,291435.40625,117.351319308305,1.09709358215332,238.577697753906,3.17283630371094
189,2,"SEN",2021,18902,1,12/1/2021,3,4,2,185.920598059938,14,11.210000038147,7.2968807220459,1,62,2,1,13,3,0,0,1,0,0,1,1,2,3,9,3663570.30761719,1396530.40008545,5060100.5,397965.3125,335733.59375,369665.5,0.908209145069122,1.02030253410339,1.00088965892792,0.975193321704865,1.03661847114563,196233.068481445,354243.71875,117.351319308305,1.09709358215332,238.577697753906,3.8566255569458
189,12,"SEN",2021,18912,1,12/1/2021,3,4,2,185.920598059938,9,6.08499991893768,4.40963888168335,2,45,2,1,13,3,1,1,1,0,0,1,1,1,3,9,1903235.97949219,744417.58581543,2647653.5,323916.28125,335733.59375,369665.5,0.908209145069122,1.02030253410339,1.00088965892792,0.975193321704865,1.03661847114563,196233.068481445,288329.90625,117.351319308305,1.09709358215332,238.577697753906,3.13902688026428
189,7,"SEN",2021,18907,1,12/1/2021,3,4,2,185.920598059938,6,4.14999997615814,3.24624681472778,2,51,2,1,13,3,0,0,1,0,0,1,1,1,3,9,1763539.14794922,1154624.02661133,2918163.25,535516,335733.59375,369665.5,0.908209145069122,1.02030253410339,1.00088965892792,0.975193321704865,1.03661847114563,196233.068481445,476682.6875,117.351319308305,1.09709358215332,238.577697753906,5.18961000442505
