"grappe","menage","vague","s14aq00","s14aq01","s14aq02","s14aq02a","s14aq02b","s14aq03","s14aq04","s14aq05","s14aq06","s14aq07","s14aq08","s14aq09"
320,2,2,1,1,2,,,,,,,,,
320,2,2,1,4,1,1,1,2,,1,55,1,1,6
320,2,2,1,6,2,,,,,,,,,
320,2,2,1,7,2,,,,,,,,,
320,3,2,1,1,2,,,,,,,,,
320,3,2,1,6,2,,,,,,,,,
320,3,2,1,5,2,,,,,,,,,
320,3,2,1,9,2,,,,,,,,,
320,3,2,1,4,2,,,,,,,,,
320,3,2,1,7,2,,,,,,,,,
320,3,2,1,3,2,,,,,,,,,
320,3,2,1,8,2,,,,,,,,,
320,3,2,1,2,2,,,,,,,,,
320,4,2,1,1,2,,,,,,,,,
320,4,2,1,2,2,,,,,,,,,
320,4,2,1,4,2,,,,,,,,,
320,4,2,1,3,2,,,,,,,,,
320,4,2,1,7,2,,,,,,,,,
320,4,2,1,6,2,,,,,,,,,
320,4,2,1,9,2,,,,,,,,,
320,4,2,1,8,2,,,,,,,,,
320,4,2,1,5,2,,,,,,,,,
320,5,2,2,6,2,,,,,,,,,
320,5,2,2,3,2,,,,,,,,,
320,5,2,2,1,2,,,,,,,,,
320,5,2,2,4,2,,,,,,,,,
320,5,2,2,8,2,,,,,,,,,
320,5,2,2,9,2,,,,,,,,,
320,5,2,2,2,2,,,,,,,,,
320,5,2,2,7,2,,,,,,,,,
320,5,2,2,5,2,,,,,,,,,
320,6,2,1,4,2,,,,,,,,,
320,6,2,1,5,2,,,,,,,,,
320,6,2,1,6,2,,,,,,,,,
320,6,2,1,9,2,,,,,,,,,
320,6,2,1,3,2,,,,,,,,,
320,6,2,1,7,2,,,,,,,,,
320,6,2,1,1,2,,,,,,,,,
320,6,2,1,8,2,,,,,,,,,
320,6,2,1,2,2,,,,,,,,,
320,7,2,6,1,2,,,,,,,,,
320,7,2,6,9,2,,,,,,,,,
320,7,2,6,6,2,,,,,,,,,
320,7,2,6,2,1,2,1,2,,1,18,2,1,3
320,7,2,6,5,2,,,,,,,,,
320,7,2,6,4,2,,,,,,,,,
320,7,2,6,2,1,2,2,2,,1,22,2,1,3
320,7,2,6,8,2,,,,,,,,,
320,7,2,6,3,2,,,,,,,,,
320,7,2,6,7,2,,,,,,,,,
320,8,2,1,6,2,,,,,,,,,
320,8,2,1,4,2,,,,,,,,,
320,8,2,1,5,2,,,,,,,,,
320,8,2,1,1,2,,,,,,,,,
320,8,2,1,7,2,,,,,,,,,
320,8,2,1,9,2,,,,,,,,,
320,8,2,1,3,2,,,,,,,,,
320,8,2,1,8,2,,,,,,,,,
320,8,2,1,2,2,,,,,,,,,
320,9,2,1,8,2,,,,,,,,,
320,9,2,1,9,2,,,,,,,,,
320,9,2,1,4,2,,,,,,,,,
320,9,2,1,5,2,,,,,,,,,
320,9,2,1,3,2,,,,,,,,,
320,9,2,1,7,2,,,,,,,,,
320,9,2,1,6,2,,,,,,,,,
320,9,2,1,1,2,,,,,,,,,
320,9,2,1,2,1,1,1,2,,1,22,2,1,3
320,10,2,1,2,2,,,,,,,,,
320,10,2,1,9,2,,,,,,,,,
320,10,2,1,4,2,,,,,,,,,
320,10,2,1,3,2,,,,,,,,,
320,10,2,1,6,2,,,,,,,,,
320,10,2,1,1,2,,,,,,,,,
320,10,2,1,7,2,,,,,,,,,
320,10,2,1,8,2,,,,,,,,,
320,10,2,1,5,2,,,,,,,,,
320,11,2,1,9,2,,,,,,,,,
320,11,2,1,7,2,,,,,,,,,
320,11,2,1,8,2,,,,,,,,,
320,11,2,1,4,2,,,,,,,,,
320,11,2,1,3,2,,,,,,,,,
320,11,2,1,6,2,,,,,,,,,
320,11,2,1,2,2,,,,,,,,,
320,11,2,1,5,2,,,,,,,,,
320,11,2,1,1,2,,,,,,,,,
320,12,2,1,7,2,,,,,,,,,
320,12,2,1,1,2,,,,,,,,,
320,12,2,1,4,2,,,,,,,,,
320,12,2,1,6,2,,,,,,,,,
320,12,2,1,5,2,,,,,,,,,
320,12,2,1,8,2,,,,,,,,,
320,12,2,1,3,2,,,,,,,,,
320,12,2,1,2,2,,,,,,,,,
320,12,2,1,9,2,,,,,,,,,
321,1,1,1,5,2,,,,,,,,,
321,1,1,1,4,2,,,,,,,,,
321,1,1,1,1,2,,,,,,,,,
321,1,1,1,6,2,,,,,,,,,
321,1,1,1,7,2,,,,,,,,,
321,1,1,1,9,2,,,,,,,,,
321,1,1,1,8,2,,,,,,,,,
321,1,1,1,3,2,,,,,,,,,
321,1,1,1,2,2,,,,,,,,,
321,4,1,2,5,2,,,,,,,,,
321,4,1,2,6,2,,,,,,,,,
321,4,1,2,4,2,,,,,,,,,
321,4,1,2,9,2,,,,,,,,,
321,4,1,2,8,2,,,,,,,,,
321,4,1,2,1,2,,,,,,,,,
321,4,1,2,3,2,,,,,,,,,
321,4,1,2,7,2,,,,,,,,,
321,4,1,2,2,1,1,1,1,2,,,,2,
321,5,1,2,4,2,,,,,,,,,
321,5,1,2,5,2,,,,,,,,,
321,5,1,2,2,2,,,,,,,,,
321,5,1,2,1,2,,,,,,,,,
321,5,1,2,7,2,,,,,,,,,
321,5,1,2,6,2,,,,,,,,,
321,5,1,2,9,2,,,,,,,,,
321,5,1,2,8,2,,,,,,,,,
321,5,1,2,3,2,,,,,,,,,
321,6,1,2,2,2,,,,,,,,,
321,6,1,2,1,2,,,,,,,,,
321,6,1,2,3,2,,,,,,,,,
321,6,1,2,8,2,,,,,,,,,
321,6,1,2,5,2,,,,,,,,,
321,6,1,2,6,2,,,,,,,,,
321,6,1,2,7,2,,,,,,,,,
321,6,1,2,9,2,,,,,,,,,
321,6,1,2,4,2,,,,,,,,,
321,7,1,2,5,2,,,,,,,,,
321,7,1,2,2,2,,,,,,,,,
321,7,1,2,9,2,,,,,,,,,
321,7,1,2,1,2,,,,,,,,,
321,7,1,2,4,2,,,,,,,,,
321,7,1,2,3,2,,,,,,,,,
321,7,1,2,8,2,,,,,,,,,
321,7,1,2,6,2,,,,,,,,,
321,7,1,2,7,2,,,,,,,,,
321,8,1,8,7,1,2,2,1,8,,,,2,
321,8,1,8,7,1,2,1,1,2,,,,2,
321,8,1,8,8,2,,,,,,,,,
321,8,1,8,5,2,,,,,,,,,
321,8,1,8,2,2,,,,,,,,,
321,8,1,8,1,2,,,,,,,,,
321,8,1,8,4,2,,,,,,,,,
321,8,1,8,6,2,,,,,,,,,
321,8,1,8,3,1,1,1,1,2,,,,2,
321,8,1,8,9,2,,,,,,,,,
321,9,1,1,9,2,,,,,,,,,
321,9,1,1,2,2,,,,,,,,,
321,9,1,1,4,2,,,,,,,,,
321,9,1,1,6,1,1,1,1,2,,,,1,9
321,9,1,1,5,2,,,,,,,,,
321,9,1,1,8,1,1,1,1,1,,,,1,9
321,9,1,1,1,2,,,,,,,,,
321,9,1,1,3,2,,,,,,,,,
321,9,1,1,7,2,,,,,,,,,
321,10,1,1,3,2,,,,,,,,,
321,10,1,1,5,2,,,,,,,,,
321,10,1,1,4,2,,,,,,,,,
321,10,1,1,6,2,,,,,,,,,
321,10,1,1,7,2,,,,,,,,,
321,10,1,1,8,2,,,,,,,,,
321,10,1,1,9,2,,,,,,,,,
321,10,1,1,1,2,,,,,,,,,
321,10,1,1,2,2,,,,,,,,,
321,11,1,2,6,2,,,,,,,,,
321,11,1,2,1,2,,,,,,,,,
321,11,1,2,7,2,,,,,,,,,
321,11,1,2,9,2,,,,,,,,,
321,11,1,2,5,1,2,2,1,3,,,,2,
321,11,1,2,8,2,,,,,,,,,
321,11,1,2,5,1,2,1,1,1,,,,2,
321,11,1,2,2,1,1,1,1,2,,,,2,
321,11,1,2,3,2,,,,,,,,,
321,11,1,2,4,1,1,1,1,2,,,,2,
321,12,1,3,8,2,,,,,,,,,
321,12,1,3,2,2,,,,,,,,,
321,12,1,3,7,1,1,1,1,3,,,,1,8
321,12,1,3,5,1,1,1,1,3,,,,1,8
321,12,1,3,1,2,,,,,,,,,
321,12,1,3,4,1,1,1,1,3,,,,1,8
321,12,1,3,6,2,,,,,,,,,
321,12,1,3,9,2,,,,,,,,,
321,12,1,3,3,2,,,,,,,,,
322,1,2,11,6,1,2,2,1,2,,,,1,3
322,1,2,11,4,2,,,,,,,,,
322,1,2,11,7,2,,,,,,,,,
322,1,2,11,2,1,3,2,1,11,,,,1,4
322,1,2,11,2,1,3,1,1,1,,,,1,4
322,1,2,11,8,2,,,,,,,,,
322,1,2,11,2,1,3,3,1,12,,,,1,4
322,1,2,11,3,2,,,,,,,,,
322,1,2,11,6,1,2,1,1,11,,,,1,3
322,1,2,11,9,2,,,,,,,,,
322,1,2,11,1,2,,,,,,,,,
322,1,2,11,5,2,,,,,,,,,
322,2,2,2,1,2,,,,,,,,,
322,2,2,2,7,2,,,,,,,,,
322,2,2,2,4,2,,,,,,,,,
322,2,2,2,6,2,,,,,,,,,
322,2,2,2,5,2,,,,,,,,,
322,2,2,2,2,2,,,,,,,,,
322,2,2,2,8,2,,,,,,,,,
322,2,2,2,9,2,,,,,,,,,
322,2,2,2,3,2,,,,,,,,,
322,3,2,1,9,2,,,,,,,,,
322,3,2,1,7,2,,,,,,,,,
322,3,2,1,3,2,,,,,,,,,
322,3,2,1,2,2,,,,,,,,,
322,3,2,1,5,2,,,,,,,,,
322,3,2,1,6,2,,,,,,,,,
322,3,2,1,4,2,,,,,,,,,
322,3,2,1,8,2,,,,,,,,,
322,3,2,1,1,2,,,,,,,,,
322,4,2,1,3,2,,,,,,,,,
322,4,2,1,9,2,,,,,,,,,
322,4,2,1,1,2,,,,,,,,,
322,4,2,1,5,2,,,,,,,,,
322,4,2,1,4,2,,,,,,,,,
322,4,2,1,6,2,,,,,,,,,
322,4,2,1,2,2,,,,,,,,,
322,4,2,1,7,2,,,,,,,,,
322,4,2,1,8,2,,,,,,,,,
322,6,2,2,4,1,1,1,1,2,,,,1,12
322,6,2,2,2,2,,,,,,,,,
322,6,2,2,6,2,,,,,,,,,
322,6,2,2,5,2,,,,,,,,,
322,6,2,2,1,1,1,1,1,2,,,,2,
322,6,2,2,7,2,,,,,,,,,
322,6,2,2,3,2,,,,,,,,,
322,6,2,2,8,2,,,,,,,,,
322,6,2,2,9,2,,,,,,,,,
322,7,2,1,5,2,,,,,,,,,
322,7,2,1,3,2,,,,,,,,,
322,7,2,1,7,2,,,,,,,,,
322,7,2,1,9,2,,,,,,,,,
322,7,2,1,1,2,,,,,,,,,
322,7,2,1,4,2,,,,,,,,,
322,7,2,1,8,2,,,,,,,,,
322,7,2,1,6,2,,,,,,,,,
322,7,2,1,2,2,,,,,,,,,
322,8,2,1,5,2,,,,,,,,,
322,8,2,1,2,1,3,1,1,1,,,,1,3
322,8,2,1,7,2,,,,,,,,,
322,8,2,1,8,2,,,,,,,,,
322,8,2,1,9,2,,,,,,,,,
322,8,2,1,1,2,,,,,,,,,
322,8,2,1,6,2,,,,,,,,,
322,8,2,1,2,1,3,3,1,8,,,,1,3
322,8,2,1,2,1,3,2,1,2,,,,1,3
322,8,2,1,4,2,,,,,,,,,
322,8,2,1,3,2,,,,,,,,,
322,9,2,15,2,1,2,2,2,,1,42,2,1,3
322,9,2,15,5,2,,,,,,,,,
322,9,2,15,8,2,,,,,,,,,
322,9,2,15,3,1,1,1,1,1,,,,1,3
322,9,2,15,1,2,,,,,,,,,
322,9,2,15,6,2,,,,,,,,,
322,9,2,15,9,2,,,,,,,,,
322,9,2,15,7,2,,,,,,,,,
322,9,2,15,4,2,,,,,,,,,
322,9,2,15,2,1,2,1,1,11,,,,1,3
322,10,2,1,5,2,,,,,,,,,
322,10,2,1,4,1,1,1,1,1,,,,1,3
322,10,2,1,9,2,,,,,,,,,
322,10,2,1,2,2,,,,,,,,,
322,10,2,1,3,2,,,,,,,,,
322,10,2,1,7,2,,,,,,,,,
322,10,2,1,6,2,,,,,,,,,
322,10,2,1,1,2,,,,,,,,,
322,10,2,1,8,2,,,,,,,,,
322,11,2,2,2,1,3,3,1,13,,,,1,3
322,11,2,2,4,2,,,,,,,,,
322,11,2,2,9,2,,,,,,,,,
322,11,2,2,2,1,3,2,1,6,,,,1,3
322,11,2,2,8,2,,,,,,,,,
322,11,2,2,7,2,,,,,,,,,
322,11,2,2,1,2,,,,,,,,,
322,11,2,2,3,2,,,,,,,,,
322,11,2,2,5,2,,,,,,,,,
322,11,2,2,6,2,,,,,,,,,
322,11,2,2,2,1,3,1,1,2,,,,1,3
322,12,2,2,8,2,,,,,,,,,
322,12,2,2,5,2,,,,,,,,,
322,12,2,2,3,2,,,,,,,,,
322,12,2,2,7,2,,,,,,,,,
322,12,2,2,9,2,,,,,,,,,
322,12,2,2,6,2,,,,,,,,,
322,12,2,2,2,2,,,,,,,,,
322,12,2,2,1,2,,,,,,,,,
322,12,2,2,4,2,,,,,,,,,
322,13,2,1,2,2,,,,,,,,,
322,13,2,1,4,2,,,,,,,,,
322,13,2,1,7,2,,,,,,,,,
322,13,2,1,6,2,,,,,,,,,
322,13,2,1,8,2,,,,,,,,,
322,13,2,1,3,2,,,,,,,,,
322,13,2,1,9,2,,,,,,,,,
322,13,2,1,1,2,,,,,,,,,
322,13,2,1,5,2,,,,,,,,,
323,1,1,2,2,1,2,1,1,1,,,,1,7
323,1,1,2,7,2,,,,,,,,,
323,1,1,2,6,1,3,3,1,7,,,,1,5
323,1,1,2,6,1,3,2,1,2,,,,1,5
323,1,1,2,5,2,,,,,,,,,
323,1,1,2,3,2,,,,,,,,,
323,1,1,2,6,1,3,1,1,1,,,,1,5
323,1,1,2,4,2,,,,,,,,,
323,1,1,2,9,2,,,,,,,,,
323,1,1,2,8,2,,,,,,,,,
323,1,1,2,2,1,2,2,1,2,,,,1,7
323,1,1,2,1,2,,,,,,,,,
323,2,1,7,2,1,3,1,1,1,,,,1,3
323,2,1,7,5,2,,,,,,,,,
323,2,1,7,6,1,1,1,1,1,,,,1,3
323,2,1,7,3,1,3,2,1,2,,,,1,1
323,2,1,7,1,2,,,,,,,,,
323,2,1,7,9,2,,,,,,,,,
323,2,1,7,3,1,3,3,1,4,,,,1,1
323,2,1,7,2,1,3,2,1,3,,,,1,3
323,2,1,7,8,2,,,,,,,,,
323,2,1,7,4,2,,,,,,,,,
323,2,1,7,2,1,3,3,1,4,,,,1,3
323,2,1,7,7,2,,,,,,,,,
323,2,1,7,3,1,3,1,1,1,,,,1,1
323,3,1,2,1,2,,,,,,,,,
323,3,1,2,2,1,1,1,1,2,,,,1,3
323,3,1,2,6,1,2,1,1,1,,,,1,3
323,3,1,2,5,2,,,,,,,,,
323,3,1,2,4,2,,,,,,,,,
323,3,1,2,3,2,,,,,,,,,
323,3,1,2,6,1,2,2,1,2,,,,1,3
323,3,1,2,7,2,,,,,,,,,
323,3,1,2,9,2,,,,,,,,,
323,3,1,2,8,2,,,,,,,,,
323,4,1,1,9,2,,,,,,,,,
323,4,1,1,4,2,,,,,,,,,
323,4,1,1,8,2,,,,,,,,,
323,4,1,1,5,2,,,,,,,,,
323,4,1,1,7,2,,,,,,,,,
323,4,1,1,1,2,,,,,,,,,
323,4,1,1,3,2,,,,,,,,,
323,4,1,1,2,1,1,1,1,1,,,,1,12
323,4,1,1,6,2,,,,,,,,,
323,5,1,2,6,1,2,2,1,16,,,,1,3
323,5,1,2,8,2,,,,,,,,,
323,5,1,2,2,1,3,3,1,17,,,,1,2
323,5,1,2,9,2,,,,,,,,,
323,5,1,2,2,1,3,1,1,21,,,,1,2
323,5,1,2,2,1,3,2,1,25,,,,1,2
323,5,1,2,4,1,1,1,1,2,,,,1,1
323,5,1,2,3,2,,,,,,,,,
323,5,1,2,1,2,,,,,,,,,
323,5,1,2,7,2,,,,,,,,,
323,5,1,2,5,2,,,,,,,,,
323,5,1,2,6,1,2,1,1,2,,,,1,3
323,6,1,1,9,2,,,,,,,,,
323,6,1,1,3,2,,,,,,,,,
323,6,1,1,5,2,,,,,,,,,
323,6,1,1,2,1,3,2,1,7,,,,1,2
323,6,1,1,1,2,,,,,,,,,
323,6,1,1,8,2,,,,,,,,,
323,6,1,1,7,2,,,,,,,,,
323,6,1,1,2,1,3,1,1,1,,,,1,2
323,6,1,1,6,1,1,1,1,1,,,,1,3
323,6,1,1,4,2,,,,,,,,,
323,6,1,1,2,1,3,3,1,4,,,,1,2
323,8,1,1,9,2,,,,,,,,,
323,8,1,1,8,2,,,,,,,,,
323,8,1,1,5,2,,,,,,,,,
323,8,1,1,6,1,2,1,1,1,,,,1,6
323,8,1,1,7,2,,,,,,,,,
323,8,1,1,4,2,,,,,,,,,
323,8,1,1,1,2,,,,,,,,,
323,8,1,1,2,2,,,,,,,,,
323,8,1,1,6,1,2,2,1,4,,,,1,6
323,8,1,1,3,1,1,1,1,1,,,,1,6
323,9,1,2,3,2,,,,,,,,,
323,9,1,2,9,2,,,,,,,,,
323,9,1,2,7,2,,,,,,,,,
323,9,1,2,4,1,1,1,1,1,,,,1,3
323,9,1,2,8,2,,,,,,,,,
323,9,1,2,1,2,,,,,,,,,
323,9,1,2,2,1,2,2,1,4,,,,1,6
323,9,1,2,5,2,,,,,,,,,
323,9,1,2,2,1,2,1,1,1,,,,1,6
323,9,1,2,6,1,3,3,1,10,,,,1,6
323,9,1,2,6,1,3,1,1,1,,,,1,6
323,9,1,2,6,1,3,2,1,2,,,,1,6
323,10,1,1,4,2,,,,,,,,,
323,10,1,1,3,2,,,,,,,,,
323,10,1,1,1,2,,,,,,,,,
323,10,1,1,2,1,1,1,1,1,,,,1,2
323,10,1,1,6,1,1,1,1,1,,,,1,6
323,10,1,1,5,2,,,,,,,,,
323,10,1,1,7,2,,,,,,,,,
323,10,1,1,9,2,,,,,,,,,
323,10,1,1,8,2,,,,,,,,,
323,11,1,7,2,1,1,1,2,,1,27,2,1,3
323,11,1,7,9,2,,,,,,,,,
323,11,1,7,1,2,,,,,,,,,
323,11,1,7,4,2,,,,,,,,,
323,11,1,7,8,2,,,,,,,,,
323,11,1,7,3,1,1,1,1,7,,,,1,5
323,11,1,7,5,2,,,,,,,,,
323,11,1,7,6,2,,,,,,,,,
323,11,1,7,7,2,,,,,,,,,
323,12,1,1,3,2,,,,,,,,,
323,12,1,1,1,2,,,,,,,,,
323,12,1,1,4,2,,,,,,,,,
323,12,1,1,6,2,,,,,,,,,
323,12,1,1,8,2,,,,,,,,,
323,12,1,1,2,2,,,,,,,,,
323,12,1,1,7,2,,,,,,,,,
323,12,1,1,5,2,,,,,,,,,
323,12,1,1,9,2,,,,,,,,,
323,13,1,10,8,2,,,,,,,,,
323,13,1,10,5,2,,,,,,,,,
323,13,1,10,6,2,,,,,,,,,
323,13,1,10,4,2,,,,,,,,,
323,13,1,10,2,1,1,1,1,1,,,,1,3
323,13,1,10,3,2,,,,,,,,,
323,13,1,10,7,2,,,,,,,,,
323,13,1,10,1,2,,,,,,,,,
323,13,1,10,9,2,,,,,,,,,
324,1,2,1,8,2,,,,,,,,,
324,1,2,1,2,2,,,,,,,,,
324,1,2,1,1,2,,,,,,,,,
324,1,2,1,9,2,,,,,,,,,
324,1,2,1,7,2,,,,,,,,,
324,1,2,1,6,2,,,,,,,,,
324,1,2,1,4,2,,,,,,,,,
324,1,2,1,5,2,,,,,,,,,
324,1,2,1,3,2,,,,,,,,,
324,2,2,2,3,2,,,,,,,,,
324,2,2,2,8,2,,,,,,,,,
324,2,2,2,1,2,,,,,,,,,
324,2,2,2,2,2,,,,,,,,,
324,2,2,2,7,2,,,,,,,,,
324,2,2,2,9,2,,,,,,,,,
324,2,2,2,4,2,,,,,,,,,
324,2,2,2,5,2,,,,,,,,,
324,2,2,2,6,2,,,,,,,,,
324,3,2,1,6,2,,,,,,,,,
324,3,2,1,5,2,,,,,,,,,
324,3,2,1,2,2,,,,,,,,,
324,3,2,1,9,2,,,,,,,,,
324,3,2,1,3,2,,,,,,,,,
324,3,2,1,1,2,,,,,,,,,
324,3,2,1,7,2,,,,,,,,,
324,3,2,1,4,2,,,,,,,,,
324,3,2,1,8,2,,,,,,,,,
324,5,2,3,3,1,1,1,1,3,,,,1,7
324,5,2,3,5,1,2,2,1,4,,,,1,6
324,5,2,3,8,2,,,,,,,,,
324,5,2,3,6,2,,,,,,,,,
324,5,2,3,1,1,1,1,1,2,,,,1,1
324,5,2,3,9,2,,,,,,,,,
324,5,2,3,5,1,2,1,1,3,,,,1,6
324,5,2,3,2,2,,,,,,,,,
324,5,2,3,7,2,,,,,,,,,
324,5,2,3,4,2,,,,,,,,,
324,10,2,1,3,2,,,,,,,,,
324,10,2,1,6,1,1,1,1,1,,,,1,3
324,10,2,1,5,2,,,,,,,,,
324,10,2,1,2,2,,,,,,,,,
324,10,2,1,7,2,,,,,,,,,
324,10,2,1,9,2,,,,,,,,,
324,10,2,1,4,2,,,,,,,,,
324,10,2,1,1,2,,,,,,,,,
324,10,2,1,8,2,,,,,,,,,
324,11,2,1,2,2,,,,,,,,,
324,11,2,1,7,2,,,,,,,,,
324,11,2,1,1,2,,,,,,,,,
324,11,2,1,5,2,,,,,,,,,
324,11,2,1,3,2,,,,,,,,,
324,11,2,1,9,2,,,,,,,,,
324,11,2,1,8,2,,,,,,,,,
324,11,2,1,4,2,,,,,,,,,
324,11,2,1,6,2,,,,,,,,,
324,13,2,1,6,2,,,,,,,,,
324,13,2,1,9,2,,,,,,,,,
324,13,2,1,8,2,,,,,,,,,
324,13,2,1,7,2,,,,,,,,,
324,13,2,1,5,2,,,,,,,,,
324,13,2,1,2,2,,,,,,,,,
324,13,2,1,4,2,,,,,,,,,
324,13,2,1,3,2,,,,,,,,,
324,13,2,1,1,2,,,,,,,,,
324,14,2,1,5,2,,,,,,,,,
324,14,2,1,6,2,,,,,,,,,
324,14,2,1,4,2,,,,,,,,,
324,14,2,1,3,2,,,,,,,,,
324,14,2,1,9,2,,,,,,,,,
324,14,2,1,2,2,,,,,,,,,
324,14,2,1,8,2,,,,,,,,,
324,14,2,1,1,2,,,,,,,,,
324,14,2,1,7,2,,,,,,,,,
324,15,2,1,7,2,,,,,,,,,
324,15,2,1,5,2,,,,,,,,,
324,15,2,1,1,2,,,,,,,,,
324,15,2,1,2,2,,,,,,,,,
324,15,2,1,3,2,,,,,,,,,
324,15,2,1,4,2,,,,,,,,,
324,15,2,1,8,2,,,,,,,,,
324,15,2,1,9,2,,,,,,,,,
324,15,2,1,6,2,,,,,,,,,
324,16,2,1,8,2,,,,,,,,,
324,16,2,1,2,2,,,,,,,,,
324,16,2,1,1,2,,,,,,,,,
324,16,2,1,4,2,,,,,,,,,
324,16,2,1,7,2,,,,,,,,,
324,16,2,1,5,2,,,,,,,,,
324,16,2,1,9,2,,,,,,,,,
324,16,2,1,6,2,,,,,,,,,
324,16,2,1,3,2,,,,,,,,,
324,17,2,2,8,2,,,,,,,,,
324,17,2,2,6,1,1,1,1,2,,,,1,4
324,17,2,2,1,2,,,,,,,,,
324,17,2,2,4,2,,,,,,,,,
324,17,2,2,3,2,,,,,,,,,
324,17,2,2,2,1,1,1,1,2,,,,1,4
324,17,2,2,5,2,,,,,,,,,
324,17,2,2,9,2,,,,,,,,,
324,17,2,2,7,2,,,,,,,,,
324,18,2,1,5,2,,,,,,,,,
324,18,2,1,2,2,,,,,,,,,
324,18,2,1,6,2,,,,,,,,,
324,18,2,1,7,2,,,,,,,,,
324,18,2,1,8,2,,,,,,,,,
324,18,2,1,1,2,,,,,,,,,
324,18,2,1,9,2,,,,,,,,,
324,18,2,1,3,2,,,,,,,,,
324,18,2,1,4,2,,,,,,,,,
325,2,1,5,6,2,,,,,,,,,
325,2,1,5,9,2,,,,,,,,,
325,2,1,5,1,2,,,,,,,,,
325,2,1,5,8,2,,,,,,,,,
325,2,1,5,3,2,,,,,,,,,
325,2,1,5,4,2,,,,,,,,,
325,2,1,5,2,1,1,1,1,5,,,,1,3
325,2,1,5,5,2,,,,,,,,,
325,2,1,5,7,2,,,,,,,,,
325,3,1,1,5,2,,,,,,,,,
325,3,1,1,9,2,,,,,,,,,
325,3,1,1,7,2,,,,,,,,,
325,3,1,1,4,2,,,,,,,,,
325,3,1,1,1,2,,,,,,,,,
325,3,1,1,6,1,3,3,1,4,,,,1,3
325,3,1,1,8,2,,,,,,,,,
325,3,1,1,2,2,,,,,,,,,
325,3,1,1,3,2,,,,,,,,,
325,3,1,1,6,1,3,1,1,1,,,,1,3
325,3,1,1,6,1,3,2,1,6,,,,1,3
325,5,1,5,2,2,,,,,,,,,
325,5,1,5,9,2,,,,,,,,,
325,5,1,5,7,2,,,,,,,,,
325,5,1,5,1,2,,,,,,,,,
325,5,1,5,3,2,,,,,,,,,
325,5,1,5,5,2,,,,,,,,,
325,5,1,5,4,2,,,,,,,,,
325,5,1,5,8,2,,,,,,,,,
325,5,1,5,6,1,1,1,1,1,,,,1,2
325,6,1,1,2,1,3,1,1,1,,,,1,3
325,6,1,1,2,1,3,2,1,7,,,,1,3
325,6,1,1,4,2,,,,,,,,,
325,6,1,1,8,2,,,,,,,,,
325,6,1,1,3,2,,,,,,,,,
325,6,1,1,9,2,,,,,,,,,
325,6,1,1,6,1,3,1,1,1,,,,1,3
325,6,1,1,6,1,3,3,1,20,,,,1,3
325,6,1,1,1,2,,,,,,,,,
325,6,1,1,2,1,3,3,1,10,,,,1,3
325,6,1,1,5,2,,,,,,,,,
325,6,1,1,6,1,3,2,1,21,,,,1,3
325,6,1,1,7,2,,,,,,,,,
325,7,1,2,4,2,,,,,,,,,
325,7,1,2,7,2,,,,,,,,,
325,7,1,2,2,1,3,1,1,1,,,,1,3
325,7,1,2,9,2,,,,,,,,,
325,7,1,2,6,2,,,,,,,,,
325,7,1,2,2,1,3,3,1,4,,,,1,3
325,7,1,2,5,2,,,,,,,,,
325,7,1,2,2,1,3,2,1,3,,,,1,3
325,7,1,2,8,2,,,,,,,,,
325,7,1,2,1,2,,,,,,,,,
325,7,1,2,3,2,,,,,,,,,
325,8,1,2,6,1,1,1,1,3,,,,1,2
325,8,1,2,5,2,,,,,,,,,
325,8,1,2,2,1,2,1,1,1,,,,1,3
325,8,1,2,8,2,,,,,,,,,
325,8,1,2,9,2,,,,,,,,,
325,8,1,2,3,2,,,,,,,,,
325,8,1,2,2,1,2,2,1,2,,,,1,3
325,8,1,2,7,2,,,,,,,,,
325,8,1,2,1,2,,,,,,,,,
325,8,1,2,4,2,,,,,,,,,
325,9,1,1,6,1,2,1,1,1,,,,1,3
325,9,1,1,9,2,,,,,,,,,
325,9,1,1,7,2,,,,,,,,,
325,9,1,1,1,2,,,,,,,,,
325,9,1,1,8,2,,,,,,,,,
325,9,1,1,4,2,,,,,,,,,
325,9,1,1,2,1,1,1,1,4,,,,1,3
325,9,1,1,3,2,,,,,,,,,
325,9,1,1,6,1,2,2,1,2,,,,1,3
325,9,1,1,5,2,,,,,,,,,
325,10,1,18,2,1,3,1,1,2,,,,2,
325,10,1,18,2,1,3,3,1,4,,,,2,
325,10,1,18,7,2,,,,,,,,,
325,10,1,18,2,1,3,2,1,4,,,,2,
325,10,1,18,1,2,,,,,,,,,
325,10,1,18,6,2,,,,,,,,,
325,10,1,18,5,2,,,,,,,,,
325,10,1,18,8,2,,,,,,,,,
325,10,1,18,9,2,,,,,,,,,
325,10,1,18,3,2,,,,,,,,,
325,10,1,18,4,2,,,,,,,,,
325,11,1,2,8,2,,,,,,,,,
325,11,1,2,1,2,,,,,,,,,
325,11,1,2,5,2,,,,,,,,,
325,11,1,2,2,1,1,1,1,1,,,,1,12
325,11,1,2,4,2,,,,,,,,,
325,11,1,2,6,2,,,,,,,,,
325,11,1,2,9,2,,,,,,,,,
325,11,1,2,7,2,,,,,,,,,
325,11,1,2,3,2,,,,,,,,,
325,12,1,1,8,2,,,,,,,,,
325,12,1,1,2,1,3,2,1,2,,,,1,3
